,pre_pt_root_id,post_pt_root_id,sum_size,index_pre,index_post,C,cell_type_pre,cell_type_post
8882,864691136334904499,864691135429266224,19404,1507,9467,-0.06871890959709835,L2/3,L5
9015,864691135511115984,864691135473174834,3716,11917,867,0.23615589150115798,L2/3,L5
9016,864691136388893815,864691135473174834,12076,11479,867,0.11683739728439696,L2/3,L5
9017,864691135468597132,864691135473174834,74704,4055,867,0.02123536311725943,L2/3,L5
9018,864691135292991414,864691135473174834,57348,4056,867,0.1377897399645158,L2/3,L5
9019,864691135508871945,864691135473174834,2468,1982,867,0.03414463455343551,L2/3,L5
9021,864691135582259309,864691135473174834,48540,11269,867,0.12712713211571808,L2/3,L5
9022,864691136066733720,864691135473174834,10928,25,867,0.17355162489144654,L2/3,L5
9024,864691135491167207,864691135473174834,4996,7980,867,-0.11967184321798621,L2/3,L5
9116,864691135511115984,864691135738034289,15996,11917,3720,0.12880912756674734,L2/3,L5
9279,864691136310740570,864691135118847197,1236,8689,2750,-0.08997882315207135,L2/3,L5
9280,864691135066182980,864691135118847197,16084,4554,2750,0.22106248377809412,L2/3,L5
9283,864691135013978774,864691135118847197,8064,11791,2750,0.053244817833549334,L2/3,L5
9479,864691136388893815,864691135584364152,21640,11479,1739,0.1610183242333984,L2/3,L5
9481,864691135334986985,864691135584364152,22744,2084,1739,0.0803288007332314,L2/3,L5
9482,864691136287598787,864691135584364152,23644,2501,1739,9.794479071710473e-05,L2/3,L5
9485,864691135696546970,864691135584364152,12664,68,1739,0.21991782436630825,L2/3,L5
9682,864691136101005173,864691135429182256,11312,3121,935,0.11144618659792357,L2/3,L5
9683,864691135855890478,864691135429182256,5000,1175,935,-0.1791759876940589,L2/3,L5
9685,864691136066069400,864691135429182256,6436,1013,935,-0.00578698128555842,L2/3,L5
9687,864691136813000051,864691135429182256,2264,11211,935,0.04468578446864235,L2/3,L5
9741,864691136923990500,864691135278991265,7492,372,1785,-0.022143226645933402,L2/3,L5
9743,864691135213651768,864691135278991265,8556,7272,1785,0.25555431463595496,L2/3,L5
9744,864691135491167207,864691135278991265,3816,7980,1785,-0.16654848178379286,L2/3,L5
9795,864691136923990500,864691135341758405,7956,372,9478,0.3002220767706074,L2/3,L5
9797,864691135926952148,864691135341758405,10644,224,9478,0.5897862838619653,L2/3,L5
9801,864691135946676260,864691135341758405,3864,12047,9478,0.2264199130864002,L2/3,L5
9807,864691136923990500,864691135719395121,1460,372,9472,0.030467375729653554,L2/3,L5
9808,864691135782702387,864691135719395121,23316,497,9472,0.23455739989822438,L2/3,L5
9809,864691135684358583,864691135719395121,7656,8632,9472,0.18243953554070796,L2/3,L5
9810,864691135724453547,864691135719395121,36684,110,9472,0.43888344603005536,L2/3,L5
9811,864691136108938168,864691135719395121,18496,411,9472,0.12366454331523083,L2/3,L5
9812,864691135855890478,864691135719395121,6844,1175,9472,-0.007526120215021235,L2/3,L5
9815,864691135946676260,864691135719395121,28880,12047,9472,0.1928365383180199,L2/3,L5
9832,864691136923990500,864691136287554499,10004,372,957,0.09886012917905485,L2/3,L5
9833,864691136209328060,864691136287554499,6636,5517,957,-0.13465065338621257,L2/3,L5
9834,864691135782702387,864691136287554499,5372,497,957,0.0505989986146612,L2/3,L5
9835,864691135100604448,864691136287554499,2536,11258,957,0.10362877164551727,L2/3,L5
9836,864691135156674148,864691136287554499,2800,10949,957,0.059147405292246547,L2/3,L5
9837,864691134941194851,864691136287554499,45012,8762,957,0.03132099822381382,L2/3,L5
9839,864691135572379429,864691136287554499,3672,11127,957,0.09880808801363654,L2/3,L5
9840,864691134948433660,864691136287554499,20096,6159,957,0.22641274745816742,L2/3,L5
9844,864691135360730183,864691136287554499,10096,4193,957,0.180926443991503,L2/3,L5
9868,864691136923990500,864691135135382809,192,372,917,-0.1309745613972919,L2/3,L5
9869,864691135684358583,864691135135382809,5576,8632,917,-0.028464479758644023,L2/3,L5
9870,864691136108938168,864691135135382809,19048,411,917,0.06853687348142684,L2/3,L5
9871,864691135926952148,864691135135382809,3748,224,917,-0.30858705096410216,L2/3,L5
9874,864691135497743635,864691135135382809,3492,3625,917,0.2220613870686558,L2/3,L5
9876,864691136451224831,864691135135382809,6120,84,917,0.19442166339100592,L2/3,L5
9883,864691136923990500,864691136741437276,4900,372,4862,0.08774513653749634,L2/3,L5
9900,864691136923990500,864691135335301865,15460,372,5045,0.3122549462513966,L2/3,L5
9901,864691136118618136,864691135335301865,5548,8177,5045,0.23850306346236233,L2/3,L5
9902,864691135946676260,864691135335301865,21688,12047,5045,0.33281004232012135,L2/3,L5
9903,864691136923990500,864691136309886554,2788,372,6018,-0.13132169844459166,L2/3,L5
9904,864691135292991414,864691136309886554,8028,4056,6018,-0.027978247130906107,L2/3,L5
9905,864691136136778621,864691136309886554,3912,1007,6018,-0.06138589382355137,L2/3,L5
9906,864691135926952148,864691136309886554,36468,224,6018,-0.12629666464057754,L2/3,L5
9913,864691136923990500,864691135916236902,3112,372,3716,0.1794583149592097,L2/3,L5
9960,864691136923990500,864691136210428092,15660,372,4869,0.42108937113552697,L2/3,L5
9962,864691136287598787,864691136210428092,32144,2501,4869,0.011764090091830643,L2/3,L5
9966,864691136330042858,864691136210428092,1452,11222,4869,0.010325370575315896,L2/3,L5
9979,864691136923990500,864691135307606086,5200,372,1681,0.26616609618338577,L2/3,L5
9985,864691136923990500,864691135270628261,13900,372,9471,0.114579994990477,L2/3,L5
9986,864691135614771147,864691135270628261,324,4673,9471,0.08701298807307693,L2/3,L5
9987,864691135473091634,864691135270628261,10412,11597,9471,-0.0674698840915824,L2/3,L5
9989,864691135429763120,864691135270628261,5756,88,9471,-0.07435191907741835,L2/3,L5
9990,864691135013978774,864691135270628261,9272,11791,9471,0.001541595510458705,L2/3,L5
9991,864691136923990500,864691135726179135,3964,372,9488,0.12206730040253137,L2/3,L5
9992,864691135614771147,864691135726179135,2108,4673,9488,-0.05794991026658947,L2/3,L5
9993,864691135701034107,864691135726179135,13200,410,9488,0.04759625455931992,L2/3,L5
9994,864691135889087881,864691135726179135,4244,6422,9488,0.1946486999255172,L2/3,L5
9995,864691135213650232,864691135726179135,13704,4054,9488,0.09457060877139088,L2/3,L5
9996,864691136953057759,864691135726179135,58016,12006,9488,0.07179619899193322,L2/3,L5
9997,864691135066182980,864691135726179135,13196,4554,9488,0.3766198175751836,L2/3,L5
9999,864691136926540362,864691135726179135,12780,3440,9488,-0.12336255715326504,L2/3,L5
10000,864691135953985800,864691135726179135,8320,333,9488,0.12080264312612035,L2/3,L5
10011,864691136923990500,864691136092024756,39268,372,944,0.022154307337157123,L2/3,L5
10012,864691135692949951,864691136092024756,14500,7295,944,0.3184071059339789,L2/3,L5
10041,864691136923990500,864691136110002360,1804,372,1676,0.0817516790468203,L2/3,L5
10042,864691135701034107,864691136110002360,5200,410,1676,0.15559053502178552,L2/3,L5
10043,864691135511563472,864691136110002360,664,7333,1676,0.05332621965645199,L2/3,L5
10050,864691136923990500,864691135777606752,17092,372,2798,0.18874521020537485,L2/3,L5
10053,864691136990522517,864691135777606752,3440,8726,2798,0.09683939505819567,L2/3,L5
10054,864691135940847270,864691135777606752,1920,8212,2798,0.167259395960957,L2/3,L5
10060,864691136923990500,864691135367723513,22112,372,8419,0.03960112209268543,L2/3,L5
10061,864691135749141801,864691135367723513,9584,8160,8419,0.25570421892480444,L2/3,L5
10062,864691135429763120,864691135367723513,1732,88,8419,0.01483235754180292,L2/3,L5
10076,864691136923990500,864691135910450345,196,372,3883,0.1916286213328334,L2/3,L5
10077,864691134941194851,864691135910450345,20060,8762,3883,0.1301536344485106,L2/3,L5
10078,864691136923990500,864691135941773172,10140,372,4800,0.11694197366587586,L2/3,L5
10080,864691135397503777,864691135941773172,3720,5154,4800,0.49296858003859695,L2/3,L5
10100,864691136923990500,864691135013889014,35464,372,3733,0.08959431710839183,L2/3,L5
10103,864691136923990500,864691135842130147,3340,372,1688,0.17835003666910407,L2/3,L5
10110,864691136923990500,864691135374498633,492,372,877,0.006176837414096526,L2/3,L5
10112,864691136923990500,864691135323879068,424,372,1644,-0.07403912793765083,L2/3,L5
10113,864691135397503777,864691135323879068,21136,5154,1644,-0.15815845208435447,L2/3,L5
10114,864691136923990500,864691135618882703,8232,372,1673,0.06856635935753179,L2/3,L5
10118,864691136926540362,864691135618882703,836,3440,1673,-0.11649746118494246,L2/3,L5
10134,864691136923990500,864691136966720718,25056,372,6040,-0.0819357444088495,L2/3,L5
10137,864691136923990500,864691135275348453,9336,372,9489,0.19849538681962484,L2/3,L5
10138,864691135855890478,864691135275348453,8472,1175,9489,0.20644292270586767,L2/3,L5
10141,864691136923990500,864691135104812877,1600,372,953,0.2393109145445289,L2/3,L5
10142,864691135926952148,864691135104812877,9724,224,953,0.504398481555781,L2/3,L5
10143,864691135497743635,864691135104812877,7808,3625,953,-0.054434043155442105,L2/3,L5
10144,864691136923990500,864691135294029580,22156,372,1686,0.035175561608099884,L2/3,L5
10145,864691135473091634,864691135294029580,16076,11597,1686,0.0514331233291392,L2/3,L5
10146,864691136334904499,864691135294029580,7360,1507,1686,0.08957924961725638,L2/3,L5
10161,864691136923990500,864691137054711158,168,372,2691,-0.06423620099340673,L2/3,L5
10162,864691136813000051,864691137054711158,2572,11211,2691,0.2511479485542522,L2/3,L5
10163,864691136923990500,864691135918894256,29916,372,1619,-0.029757469952569244,L2/3,L5
10164,864691136990522517,864691135918894256,2396,8726,1619,-0.11645558709047468,L2/3,L5
10167,864691136923990500,864691135429598512,2856,372,9464,-0.006067358758885818,L2/3,L5
10285,864691135273490193,864691135851582919,2388,2594,3764,0.25013188829977084,L2/3,L5
10288,864691135066182980,864691135851582919,1268,4554,3764,0.20045972404203882,L2/3,L5
10290,864691136330042858,864691135851582919,2256,11222,3764,0.13088758867782127,L2/3,L5
10388,864691136926540362,864691135693475519,31564,3440,6045,0.17777462426741764,L2/3,L5
10429,864691135334986985,864691135065989700,17252,2084,2682,0.07960565069015449,L2/3,L5
10430,864691135359010904,864691135065989700,2796,483,2682,0.06248806948989398,L2/3,L5
10432,864691135468597132,864691135701528699,14964,4055,6058,0.34672059109216247,L2/3,L5
10433,864691135473091634,864691135701528699,35424,11597,6058,-0.035949583025199836,L2/3,L5
10434,864691135565275479,864691135701528699,4316,1146,6058,0.18322235527961356,L2/3,L5
10435,864691135396980769,864691135701528699,720,429,6058,-0.010913079917691183,L2/3,L5
10437,864691136004983754,864691135701528699,7540,1128,6058,0.006476791421943089,L2/3,L5
10753,864691135614771147,864691135697223834,3896,4673,7684,0.0024080313129072662,L2/3,L5
10759,864691135954499336,864691136329764074,10452,1119,3787,0.06351868826752112,L2/3,L5
10762,864691135100604448,864691136329764074,1752,11258,3787,0.09084601514369474,L2/3,L5
10764,864691136287598787,864691136329764074,452,2501,3787,-0.02263006132191989,L2/3,L5
10765,864691135397503777,864691136329764074,6664,5154,3787,-0.028641999131168362,L2/3,L5
10767,864691135429763120,864691136329764074,16120,88,3787,-0.09073750711073014,L2/3,L5
10769,864691135488888378,864691136329764074,1580,3038,3787,-0.017688916265455074,L2/3,L5
10770,864691135953985800,864691136329764074,3944,333,3787,0.14985143915588517,L2/3,L5
10805,864691136005487562,864691136040027902,3664,12038,2796,0.08265174800174226,L2/3,L5
10809,864691135855890478,864691136040027902,384,1175,2796,-0.023458447674182287,L2/3,L5
10810,864691135561573601,864691136040027902,17944,5263,2796,-0.03973655499296685,L2/3,L5
10812,864691135749181225,864691136312829245,5280,3132,7794,0.507112356526615,L2/3,L5
10813,864691135614771147,864691136312829245,2032,4673,7794,0.33690084878697657,L2/3,L5
10814,864691136488048914,864691136312829245,1508,4161,7794,-0.028172699497478793,L2/3,L5
10815,864691136953057759,864691136312829245,3188,12006,7794,0.08000147155438973,L2/3,L5
10816,864691135976710979,864691136312829245,14056,6233,7794,0.03580097383575133,L2/3,L5
10817,864691135213709624,864691136312829245,6916,12064,7794,0.01207531620742108,L2/3,L5
10872,864691135387675521,864691135469312594,48136,2079,871,0.0900204805063168,L2/3,L5
10873,864691136040443134,864691135469312594,1708,234,871,0.09631547321017268,L2/3,L5
10874,864691135213650232,864691135469312594,20608,4054,871,0.29874959920504385,L2/3,L5
10875,864691135594123307,864691135469312594,26692,8573,871,-0.01400086518897159,L2/3,L5
10876,864691135397503777,864691135469312594,2828,5154,871,-0.1621894706835467,L2/3,L5
10877,864691135495429264,864691135469312594,7860,3139,871,0.30343908983684936,L2/3,L5
10878,864691135645645039,864691135469312594,10900,24,871,-0.050030180274913925,L2/3,L5
10879,864691136041780566,864691135469312594,61420,11104,871,0.1043245326732321,L2/3,L5
10882,864691135469422674,864691135469312594,6296,6391,871,-0.2706351579345196,L2/3,L5
10883,864691135855890478,864691135469312594,2752,1175,871,0.06987150077140866,L2/3,L5
10885,864691136004983754,864691135469312594,50772,1128,871,-0.08291538176817674,L2/3,L5
10887,864691135213709624,864691135469312594,7048,12064,871,0.25230299720450927,L2/3,L5
10889,864691135749133097,864691135469312594,30972,11478,871,0.0018694488996753719,L2/3,L5
10968,864691135701034107,864691136389298295,1948,410,3741,0.19788124215423883,L2/3,L5
10970,864691136953057759,864691136389298295,5252,12006,3741,-0.03827114598669411,L2/3,L5
10972,864691135855890478,864691136389298295,2580,1175,3741,0.19283702297637118,L2/3,L5
10973,864691135947212897,864691136389298295,2592,2175,3741,-0.024026290031047608,L2/3,L5
11210,864691135273490193,864691135565147159,752,2594,1740,0.08782110771673321,L2/3,L5
11211,864691136488048914,864691135565147159,32724,4161,1740,0.03853090708375088,L2/3,L5
11212,864691135407825609,864691135565147159,1200,4421,1740,0.10589552704826176,L2/3,L5
11213,864691135397503777,864691135565147159,56472,5154,1740,0.003594130701298644,L2/3,L5
11214,864691135013978774,864691135565147159,35584,11791,1740,-0.03464598018841643,L2/3,L5
11326,864691136602371025,864691135475228480,1720,7294,862,-0.22198402011956933,L2/3,L5
11327,864691135926952148,864691135475228480,30488,224,862,0.1340358315728179,L2/3,L5
11328,864691135349437655,864691135475228480,3764,11117,862,0.26259817814314435,L2/3,L5
11329,864691135469422674,864691135475228480,2468,6391,862,0.2962560574369764,L2/3,L5
11382,864691135701034107,864691135495050384,20724,410,865,0.05620534676081471,L2/3,L5
11384,864691135501703746,864691135495050384,5264,7957,865,-0.056815592446768266,L2/3,L5
11385,864691135491167207,864691135495050384,1492,7980,865,0.014636835474052218,L2/3,L5
11386,864691136136766589,864691135495050384,33908,436,865,0.3006667604617963,L2/3,L5
11398,864691135349437655,864691136042006870,1404,11117,2758,-0.10017563602253131,L2/3,L5
11400,864691135416233914,864691136042006870,2900,5308,2758,-0.07084301552126225,L2/3,L5
11401,864691135975539779,864691136042006870,304,7986,2758,0.08012288626055837,L2/3,L5
11416,864691135919483824,864691135538768754,5120,3472,4776,0.08963017128531942,L2/3,L5
11427,864691135491167207,864691135915943014,27036,7980,9495,-0.02494698011216298,L2/3,L5
11430,864691135692949951,864691135915943014,2104,7295,9495,-0.051024208374883535,L2/3,L5
11431,864691135940847270,864691135915943014,1108,8212,9495,-0.06675688579285464,L2/3,L5
11432,864691135716190490,864691135915943014,9268,8051,9495,-0.06130060016108348,L2/3,L5
11441,864691135614771147,864691136602344145,11516,4673,6042,0.23150647789584738,L2/3,L5
11442,864691136209328060,864691136602344145,6700,5517,6042,-0.05810423030567394,L2/3,L5
11443,864691135782702387,864691136602344145,23072,497,6042,0.048045550325301695,L2/3,L5
11444,864691134941194851,864691136602344145,3628,8762,6042,-0.018214035781240385,L2/3,L5
11448,864691135491205735,864691136602344145,28924,4507,6042,0.060048677980083176,L2/3,L5
11449,864691135953985800,864691136602344145,15328,333,6042,-0.02090146976576812,L2/3,L5
11450,864691135463695429,864691136602344145,896,484,6042,0.13307199693794275,L2/3,L5
11515,864691135658054274,864691135234076505,15620,7266,6019,0.05640726827699169,L2/3,L5
11757,864691135749181225,864691135590909963,5956,3132,9511,0.3226313736693074,L2/3,L5
11758,864691136602371025,864691135590909963,3752,7294,9511,-0.16813146015721828,L2/3,L5
11759,864691136287598787,864691135590909963,1616,2501,9511,0.0016701960831572475,L2/3,L5
11761,864691135501703746,864691135590909963,7052,7957,9511,-0.03985743978167499,L2/3,L5
11762,864691135469422674,864691135590909963,23436,6391,9511,-0.0178549643950483,L2/3,L5
11790,864691135749181225,864691136090115383,27176,3132,3742,0.3302194069060818,L2/3,L5
11791,864691135292991414,864691136090115383,2108,4056,3742,-0.026775907094138695,L2/3,L5
11867,864691135749181225,864691135838245779,19708,3132,7792,0.043054807859135624,L2/3,L5
11893,864691135749181225,864691135866526085,7952,3132,7078,0.2921503686026823,L2/3,L5
11895,864691135782702387,864691135866526085,37020,497,7078,0.08903700790321108,L2/3,L5
11897,864691135469422674,864691135866526085,612,6391,7078,-0.06029972137453255,L2/3,L5
12036,864691135334986985,864691136228203857,22992,2084,3750,0.012595460048311346,L2/3,L5
12037,864691135133615264,864691136228203857,700,5607,3750,0.16950169421692218,L2/3,L5
12038,864691136990522517,864691136228203857,9292,8726,3750,-0.02227337479627636,L2/3,L5
12039,864691135213650232,864691136228203857,11540,4054,3750,0.04027611403556643,L2/3,L5
12041,864691135502623157,864691136228203857,9836,233,3750,0.20977672147848062,L2/3,L5
12042,864691136066733720,864691136228203857,2280,25,3750,-0.059774525145693695,L2/3,L5
12054,864691135782702387,864691135491795687,20292,497,1816,0.30541331945213535,L2/3,L5
12056,864691135594164523,864691135491795687,2644,7236,1816,0.15951318135082143,L2/3,L5
12102,864691136451224831,864691136451603199,2832,84,9555,-0.1487243844274981,L2/3,L5
12122,864691135569637510,864691136090233399,9688,5617,3715,0.07802944039918809,L2/3,L5
12127,864691136990522517,864691135270174373,12416,8726,870,-0.07479597140149757,L2/3,L5
12129,864691135491205735,864691135270174373,2728,4507,870,-0.11870344167860156,L2/3,L5
12194,864691135614771147,864691136237715516,3036,4673,5897,0.26915531630076056,L2/3,L5
12195,864691135701034107,864691136237715516,18812,410,5897,0.2354662664345458,L2/3,L5
12196,864691136009055404,864691136237715516,3216,5428,5897,0.13064195616119909,L2/3,L5
12198,864691135614771147,864691135866537861,3224,4673,3682,0.012552194349562956,L2/3,L5
12199,864691134884807418,864691135866537861,2076,8075,3682,-0.06275096687631117,L2/3,L5
12211,864691135614771147,864691135234028121,1720,4673,3693,0.07570106857324604,L2/3,L5
12212,864691135469422674,864691135234028121,19452,6391,3693,0.31142164853944876,L2/3,L5
12213,864691136066069400,864691135234028121,460,1013,3693,-0.08135991217590148,L2/3,L5
12214,864691135614771147,864691135472952114,7836,4673,9490,0.08878793590969004,L2/3,L5
12240,864691135614771147,864691135182830850,192,4673,1641,-0.05453884200459627,L2/3,L5
12248,864691135614771147,864691135778215101,4752,4673,875,0.203085519145289,L2/3,L5
12249,864691135100604448,864691135778215101,11764,11258,875,0.13359935961857486,L2/3,L5
12250,864691135701034107,864691135778215101,808,410,875,0.020288823749288417,L2/3,L5
12264,864691135614771147,864691135118654685,3236,4673,2653,0.04512270475149794,L2/3,L5
12265,864691135684657079,864691135118654685,3860,8179,2653,-0.09176510549066813,L2/3,L5
12434,864691136092174260,864691135463649854,504,232,915,0.2213763521734348,L2/3,L5
12436,864691135582259309,864691135463649854,864,11269,915,0.026346993241266794,L2/3,L5
12439,864691136379426005,864691135463649854,25796,10895,915,0.1111517289561539,L2/3,L5
12440,864691135867704342,864691135463649854,9004,11113,915,0.07030031204405476,L2/3,L5
12442,864691136812081779,864691135463649854,5468,7111,915,0.07621131029804275,L2/3,L5
12444,864691136237644604,864691135463649854,5248,3150,915,-0.02542768129105041,L2/3,L5
12472,864691136209328060,864691135565572375,11064,5517,2673,0.23115276318222874,L2/3,L5
12474,864691136990522517,864691135565572375,3756,8726,2673,-0.014104520420484422,L2/3,L5
12475,864691135397503777,864691135565572375,9236,5154,2673,-0.17940543761278419,L2/3,L5
12527,864691135397503777,864691136334615219,7948,5154,1723,-0.07488665013406828,L2/3,L5
12541,864691135782702387,864691135716065306,16176,497,1693,-0.07846961907860633,L2/3,L5
12542,864691135724453547,864691135716065306,25124,110,1693,0.2610220526172566,L2/3,L5
12543,864691135855890478,864691135716065306,2104,1175,1693,-0.06053868837164987,L2/3,L5
12574,864691135684358583,864691136522551441,15184,8632,7139,-0.29415242480494724,L2/3,L5
12575,864691136309871706,864691136522551441,14744,2232,7139,0.008018686886955706,L2/3,L5
12576,864691135952122147,864691136522551441,17524,7988,7139,-0.025607671339794972,L2/3,L5
12676,864691136812081779,864691136419119255,2752,7111,7631,0.006919000361340187,L2/3,L5
12677,864691136309871706,864691136419119255,6528,2232,7631,-0.024110868736080943,L2/3,L5
12787,864691136209328060,864691135655152834,68660,5517,880,-0.07233145679375233,L2/3,L5
12788,864691135782702387,864691135655152834,35408,497,880,-0.2691695303768541,L2/3,L5
12789,864691135407816393,864691135655152834,14536,11591,880,0.28641617500894906,L2/3,L5
12791,864691136209328060,864691137197239617,24932,5517,6010,-0.05113267667229841,L2/3,L5
12792,864691135100604448,864691137197239617,4844,11258,6010,0.06460122139969984,L2/3,L5
12795,864691136209328060,864691135104516941,2664,5517,9501,-0.14143961629494317,L2/3,L5
12796,864691136903681458,864691135104516941,5044,3254,9501,0.25169315297452327,L2/3,L5
12797,864691136209328060,864691135349349079,45612,5517,6006,-0.08877878493724495,L2/3,L5
12798,864691135473091634,864691135349349079,460,11597,6006,-0.22182420392570695,L2/3,L5
12801,864691135233730649,864691135349349079,26304,306,6006,0.14503667196704506,L2/3,L5
12802,864691136209328060,864691135346126239,5060,5517,7779,0.2716081427164338,L2/3,L5
12803,864691136108938168,864691135346126239,7808,411,7779,-0.04712521157454317,L2/3,L5
12804,864691135926952148,864691135346126239,14396,224,7779,0.31324382003136536,L2/3,L5
12805,864691135469422674,864691135346126239,188,6391,7779,-0.04836315652717289,L2/3,L5
12835,864691136209328060,864691135591002379,1628,5517,7032,-0.05206518459006972,L2/3,L5
12836,864691136136778621,864691135591002379,53632,1007,7032,0.10628119327522643,L2/3,L5
12837,864691136309871706,864691135591002379,5080,2232,7032,0.06100419318919294,L2/3,L5
12839,864691136209328060,864691135416344250,700,5517,1602,-0.11948089772587885,L2/3,L5
12840,864691135684358583,864691135416344250,6768,8632,1602,-0.0475185055510464,L2/3,L5
12843,864691136209328060,864691135992695745,10612,5517,1765,0.17652215244967367,L2/3,L5
12844,864691135279318689,864691135992695745,20964,10981,1765,-0.2511697634862036,L2/3,L5
12845,864691136209328060,864691136724481533,11232,5517,3737,0.49000515040732734,L2/3,L5
12851,864691136209328060,864691135755652562,3520,5517,2629,-0.17057032393591007,L2/3,L5
12864,864691136209328060,864691135065912388,22088,5517,6011,0.38853192653001123,L2/3,L5
12865,864691135658054274,864691135065912388,19008,7266,6011,-0.2822146800730365,L2/3,L5
12866,864691136209328060,864691136329894890,1544,5517,3696,-0.08255064606936086,L2/3,L5
12867,864691136209328060,864691136040250110,53112,5517,9562,0.05956230212606212,L2/3,L5
12869,864691135497743635,864691136040250110,15024,3625,9562,0.10804262885628393,L2/3,L5
12870,864691135975539779,864691136040250110,59072,7986,9562,0.2371818580022456,L2/3,L5
12871,864691136066631832,864691136040250110,25692,4275,9562,0.25435006708534325,L2/3,L5
12873,864691136209328060,864691135915664486,25108,5517,9433,0.10470599700440399,L2/3,L5
12874,864691135491205735,864691135915664486,936,4507,9433,0.02346004714980548,L2/3,L5
12875,864691136209328060,864691135785845188,46600,5517,7061,0.02686138494858823,L2/3,L5
12876,864691135855890478,864691135785845188,27996,1175,7061,-0.08269712620084985,L2/3,L5
12878,864691135564752407,864691135785845188,1236,7304,7061,0.14654767307388458,L2/3,L5
12935,864691136209328060,864691136273899454,8924,5517,4728,0.3478727983782713,L2/3,L5
12937,864691136209328060,864691136052084211,2240,5517,7704,0.03388637272771737,L2/3,L5
12938,864691135517531786,864691136052084211,1204,8175,7704,0.230491969344229,L2/3,L5
12940,864691136084684396,864691136052084211,3796,437,7704,0.4908863099387753,L2/3,L5
12943,864691136209328060,864691136040349438,9176,5517,7790,0.2405108180201998,L2/3,L5
12944,864691135517531786,864691136040349438,7244,8175,7790,0.19941415821053093,L2/3,L5
12945,864691136309871706,864691136040349438,2004,2232,7790,0.12819063538504125,L2/3,L5
12951,864691136209328060,864691135463881534,8528,5517,3771,0.10957561571065494,L2/3,L5
12954,864691136209328060,864691135162983725,3912,5517,7739,-0.06898590234661885,L2/3,L5
12955,864691135501703746,864691135162983725,6112,7957,7739,-0.08741903309468398,L2/3,L5
12958,864691136209328060,864691135013322486,32944,5517,9441,0.24811440244886904,L2/3,L5
12962,864691136209328060,864691135274756069,11064,5517,1615,0.24623277275161579,L2/3,L5
12963,864691135684358583,864691135274756069,3840,8632,1615,-0.08523418681591248,L2/3,L5
12964,864691136209328060,864691136101017973,28716,5517,9557,-0.19192778120247958,L2/3,L5
12969,864691136209328060,864691135565793879,20540,5517,4688,0.034078923836972266,L2/3,L5
12971,864691135341198789,864691135565793879,17208,5288,4688,0.056364429108922094,L2/3,L5
12977,864691136209328060,864691135479097286,4248,5517,6990,0.015414927277940662,L2/3,L5
12978,864691136209328060,864691135338513894,8336,5517,3691,0.3780050622862029,L2/3,L5
12985,864691136209328060,864691135374223560,17792,5517,6005,0.12588598178419,L2/3,L5
12986,864691136066631832,864691135374223560,24736,4275,6005,0.25560993571364216,L2/3,L5
12987,864691136209328060,864691136009074094,10856,5517,4739,-0.13036135372990856,L2/3,L5
12996,864691136209328060,864691135182508802,16004,5517,9445,-0.05897783577632569,L2/3,L5
12997,864691135749141801,864691135182508802,17188,8160,9445,0.11936617021215948,L2/3,L5
12999,864691134884807418,864691135182508802,9172,8075,9445,0.042621967496741776,L2/3,L5
13000,864691136209328060,864691135441758536,8040,5517,7703,0.04830128808255576,L2/3,L5
13002,864691136209328060,864691136009397676,10636,5517,6093,-0.042513796445905645,L2/3,L5
13004,864691135926952148,864691136009397676,16720,224,6093,-0.054484398639426564,L2/3,L5
13007,864691136209328060,864691135472880178,15792,5517,7048,0.2248475424072015,L2/3,L5
13008,864691136209328060,864691136195188044,4760,5517,5068,-0.1242865218736353,L2/3,L5
13010,864691136209328060,864691135518377866,35640,5517,6062,-0.0356047324402072,L2/3,L5
13011,864691135848030814,864691135518377866,7128,5306,6062,0.19762133341905583,L2/3,L5
13013,864691135341198789,864691135518377866,21212,5288,6062,-0.06994668558651741,L2/3,L5
13016,864691136209328060,864691136123732262,24448,5517,930,-0.05932861995193309,L2/3,L5
13017,864691135782702387,864691136123732262,6516,497,930,-0.15018320874192823,L2/3,L5
13018,864691136990522517,864691136123732262,5684,8726,930,0.11649887883433929,L2/3,L5
13021,864691136209328060,864691135491474919,5604,5517,6066,-0.02868699218614372,L2/3,L5
13025,864691136209328060,864691135468412498,6936,5517,971,0.162153729686847,L2/3,L5
13188,864691135213783424,864691135783066419,2072,3542,3783,0.42066121062847117,L2/3,L5
13197,864691135816565839,864691135490973543,12208,447,7737,-0.08747586807569471,L2/3,L5
13198,864691136004983754,864691135490973543,4508,1128,7737,0.19700480341343315,L2/3,L5
13199,864691136084747372,864691135490973543,10972,7291,7737,0.36821558163288076,L2/3,L5
13228,864691135816565839,864691136090161975,33236,447,2799,0.25777617177243695,L2/3,L5
13229,864691136108938168,864691136090161975,19744,411,2799,-0.024509737821860403,L2/3,L5
13230,864691135953041955,864691136090161975,5908,8062,2799,0.32894570524403993,L2/3,L5
13232,864691136118618392,864691136090161975,1348,3082,2799,-0.001856708431755762,L2/3,L5
13238,864691135816565839,864691137197833793,460,447,6064,-0.12122271250851141,L2/3,L5
13239,864691136118618136,864691137197833793,17376,8177,6064,0.0911265024986478,L2/3,L5
13240,864691135233730649,864691137197833793,5924,306,6064,0.2566032746024165,L2/3,L5
13242,864691135701624699,864691137197833793,660,7846,6064,0.13876230922124,L2/3,L5
