,pre_pt_root_id,post_pt_root_id,sum_size,index_pre,index_post,C,cell_type_pre,cell_type_post,distance
12963,864691135684358583,864691135274756069,3840,8632,1615,-0.08523418681591248,L2/3,L5,451.9320756750953
12964,864691136209328060,864691136101017973,28716,5517,9557,-0.19192778120247958,L2/3,L5,454.66054952678695
12969,864691136209328060,864691135565793879,20540,5517,4688,0.034078923836972266,L2/3,L5,629.5601554863522
12971,864691135341198789,864691135565793879,17208,5288,4688,0.056364429108922094,L2/3,L5,148.5199069215975
12977,864691136209328060,864691135479097286,4248,5517,6990,0.015414927277940662,L2/3,L5,430.9269952091653
12978,864691136209328060,864691135338513894,8336,5517,3691,0.3780050622862029,L2/3,L5,236.2369348937629
12985,864691136209328060,864691135374223560,17792,5517,6005,0.12588598178419,L2/3,L5,465.71908195391774
12986,864691136066631832,864691135374223560,24736,4275,6005,0.25560993571364216,L2/3,L5,374.9797699929958
12987,864691136209328060,864691136009074094,10856,5517,4739,-0.13036135372990856,L2/3,L5,331.158394391566
12996,864691136209328060,864691135182508802,16004,5517,9445,-0.05897783577632569,L2/3,L5,446.50449472317734
12997,864691135749141801,864691135182508802,17188,8160,9445,0.11936617021215948,L2/3,L5,308.0612942646317
12999,864691134884807418,864691135182508802,9172,8075,9445,0.042621967496741776,L2/3,L5,313.22809713050975
13000,864691136209328060,864691135441758536,8040,5517,7703,0.04830128808255576,L2/3,L5,237.56841608260976
13002,864691136209328060,864691136009397676,10636,5517,6093,-0.042513796445905645,L2/3,L5,322.36521350790946
13004,864691135926952148,864691136009397676,16720,224,6093,-0.054484398639426564,L2/3,L5,337.64246870321284
13007,864691136209328060,864691135472880178,15792,5517,7048,0.2248475424072015,L2/3,L5,369.6092176339762
13008,864691136209328060,864691136195188044,4760,5517,5068,-0.1242865218736353,L2/3,L5,558.2331755386812
13010,864691136209328060,864691135518377866,35640,5517,6062,-0.0356047324402072,L2/3,L5,485.44918962956365
13011,864691135848030814,864691135518377866,7128,5306,6062,0.19762133341905583,L2/3,L5,390.9696437525553
13013,864691135341198789,864691135518377866,21212,5288,6062,-0.06994668558651741,L2/3,L5,487.70450601158075
13016,864691136209328060,864691136123732262,24448,5517,930,-0.05932861995193309,L2/3,L5,307.7343103392925
13017,864691135782702387,864691136123732262,6516,497,930,-0.15018320874192823,L2/3,L5,358.0267571676732
13018,864691136990522517,864691136123732262,5684,8726,930,0.11649887883433929,L2/3,L5,265.16732287369047
13021,864691136209328060,864691135491474919,5604,5517,6066,-0.02868699218614372,L2/3,L5,647.6399467852488
13025,864691136209328060,864691135468412498,6936,5517,971,0.162153729686847,L2/3,L5,631.4668092116956
13188,864691135213783424,864691135783066419,2072,3542,3783,0.42066121062847117,L2/3,L5,143.06072422576358
13197,864691135816565839,864691135490973543,12208,447,7737,-0.08747586807569471,L2/3,L5,638.3331463742112
13198,864691136004983754,864691135490973543,4508,1128,7737,0.19700480341343315,L2/3,L5,309.3505297748818
13199,864691136084747372,864691135490973543,10972,7291,7737,0.36821558163288076,L2/3,L5,321.03426867547955
13228,864691135816565839,864691136090161975,33236,447,2799,0.25777617177243695,L2/3,L5,545.0684388294741
13229,864691136108938168,864691136090161975,19744,411,2799,-0.024509737821860403,L2/3,L5,268.476348008535
13230,864691135953041955,864691136090161975,5908,8062,2799,0.32894570524403993,L2/3,L5,272.56820474882977
13232,864691136118618392,864691136090161975,1348,3082,2799,-0.001856708431755762,L2/3,L5,346.72170345682144
13238,864691135816565839,864691137197833793,460,447,6064,-0.12122271250851141,L2/3,L5,615.924937192837
13239,864691136118618136,864691137197833793,17376,8177,6064,0.0911265024986478,L2/3,L5,309.58260871050237
13240,864691135233730649,864691137197833793,5924,306,6064,0.2566032746024165,L2/3,L5,303.880232828659
13242,864691135701624699,864691137197833793,660,7846,6064,0.13876230922124,L2/3,L5,357.82884641683097
13243,864691135816565839,864691135502646877,15860,447,1575,0.27111950601967555,L2/3,L5,675.7199075119811
13245,864691136925601354,864691135502646877,584,1547,1575,-0.08802100012393678,L2/3,L5,166.55296661422756
13254,864691135816565839,864691135059486619,27652,447,3797,0.28809179776406935,L2/3,L5,445.1201087706554
13255,864691135594536235,864691135059486619,2640,7961,3797,-0.04829422175900901,L2/3,L5,386.03961139758707
13256,864691135816565839,864691135684981687,5108,447,1598,0.12850508360500568,L2/3,L5,541.2572164876881
13258,864691135692949951,864691135684981687,3188,7295,1598,0.11151858475191335,L2/3,L5,269.24982599808686
13264,864691135816565839,864691135730665657,14900,447,7648,-0.06828736179980736,L2/3,L5,455.42195397235747
13265,864691135497743635,864691135730665657,13072,3625,7648,0.11712075787725505,L2/3,L5,291.9996269586659
13266,864691135701624699,864691135730665657,15668,7846,7648,-0.049589171586560545,L2/3,L5,332.639133524605
13267,864691135359010904,864691135730665657,3932,483,7648,0.024376048564884782,L2/3,L5,331.96212998473186
13268,864691135816565839,864691135307563334,21292,447,3808,0.04209151622558268,L2/3,L5,465.28281952378177
13270,864691135701624699,864691135307563334,3996,7846,3808,0.0030332983383751606,L2/3,L5,321.70887231781467
13281,864691135816565839,864691135341971889,2804,447,3826,-0.3287716038096219,L2/3,L5,404.1830302226951
13282,864691135156674148,864691135341971889,2716,10949,3826,0.11955995730909039,L2/3,L5,297.9816980151634
13288,864691135816565839,864691135700496418,12696,447,1814,0.14075551652448004,L2/3,L5,661.6502300158296
13289,864691135816565839,864691134917973258,7276,447,3746,-0.029269032660131356,L2/3,L5,630.9880011537462
13290,864691135491205735,864691134917973258,14112,4507,3746,0.25410785759382654,L2/3,L5,205.40161635196537
13291,864691136084747372,864691134917973258,3136,7291,3746,0.3373392145464806,L2/3,L5,298.38391034370466
13292,864691135816565839,864691136237627919,8996,447,4825,0.03112021425776291,L2/3,L5,471.94075614636216
13293,864691135497743635,864691136237627919,2564,3625,4825,0.3346148385058351,L2/3,L5,363.2465401899928
13294,864691135975539779,864691136237627919,18004,7986,4825,0.2713998572308726,L2/3,L5,422.61417183998935
13297,864691135816565839,864691135658398594,20764,447,2783,0.37738162782475926,L2/3,L5,213.60139325388312
13299,864691135816565839,864691136617444571,19660,447,3757,-0.07602173865172475,L2/3,L5,496.4905228662477
13300,864691136066631832,864691136617444571,19220,4275,3757,0.11110378754054885,L2/3,L5,247.4164034012297
13313,864691135816565839,864691135865480668,8080,447,9491,-0.20575774671509084,L2/3,L5,354.1070091822528
13314,864691136602371025,864691135865480668,2860,7294,9491,0.07178646636588787,L2/3,L5,850.8087723854287
13315,864691135855890478,864691135865480668,8996,1175,9491,0.06670796415960535,L2/3,L5,349.33708228013813
13316,864691135975539779,864691135865480668,12148,7986,9491,0.16799973920386432,L2/3,L5,888.7456755675383
13329,864691135273490193,864691136912447985,8416,2594,3803,-0.031310951985701205,L2/3,L5,142.1136899246515
13336,864691135782702387,864691136274879757,2604,497,7099,0.37985022504841587,L2/3,L5,352.743433197558
13338,864691135429763120,864691136274879757,320,88,7099,-0.1725549525756771,L2/3,L5,561.4366431931568
13340,864691135469422674,864691136274879757,16096,6391,7099,-0.05218210819415438,L2/3,L5,272.87248597101177
13342,864691135279318689,864691136274879757,43016,10981,7099,0.046964125246485106,L2/3,L5,585.1609427841198
13344,864691136309871706,864691136274879757,19780,2232,7099,-0.037339442292807314,L2/3,L5,514.082262864612
13369,864691135782702387,864691136274013630,38256,497,7817,-0.08887824994134402,L2/3,L5,262.6746027768958
13370,864691136117180068,864691136274013630,17360,10796,7817,0.10668212410751772,L2/3,L5,324.24764313715525
13372,864691136041818198,864691136274013630,776,10882,7817,-0.10499856765024253,L2/3,L5,325.23959414560824
13373,864691136273494206,864691136274013630,528,7129,7817,-0.10596340006056156,L2/3,L5,644.7807401590093
13385,864691135782702387,864691135441035080,4260,497,1741,0.25469710830684134,L2/3,L5,375.7783261445502
13386,864691135684358583,864691135441035080,8812,8632,1741,-0.05980391778315966,L2/3,L5,435.7821189906717
13403,864691135782702387,864691135659007618,10640,497,7819,0.37905555502206933,L2/3,L5,318.54146656283234
13404,864691135397503777,864691135659007618,5756,5154,7819,0.049844312437432134,L2/3,L5,445.18362054325405
13406,864691136084747372,864691135659007618,1764,7291,7819,-0.01901099743977085,L2/3,L5,464.58311084239824
13412,864691135782702387,864691135462474653,12920,497,1764,0.1148722038150231,L2/3,L5,366.29195551090106
13423,864691135782702387,864691135383579115,12740,497,7017,0.10258817630306183,L2/3,L5,352.7956172970408
13427,864691135782702387,864691135716032538,1900,497,4474,-0.09899002966456066,L2/3,L5,204.37985967310968
13429,864691135782702387,864691135585878652,21260,497,3817,0.055850421145356544,L2/3,L5,409.3432945584916
13431,864691135782702387,864691135570160006,37472,497,898,0.40471014858974613,L2/3,L5,428.12914328272495
13436,864691135782702387,864691137197657153,11940,497,1583,0.25128101446723883,L2/3,L5,521.9989924281464
13437,864691136309871706,864691137197657153,11872,2232,1583,0.25549879809619824,L2/3,L5,279.60751280321495
13495,864691135582259309,864691135565153815,7500,11269,4784,-0.030386867883305947,L2/3,L5,242.3905349967279
13510,864691135113792921,864691135569789318,872,286,1784,0.0011718850777103658,L2/3,L5,529.5314784070916
13580,864691135701034107,864691135952956451,10588,410,3761,0.1378331802388708,L2/3,L5,217.53371711070443
13581,864691135992679105,864691135952956451,10724,2390,3761,0.07279273758768301,L2/3,L5,196.10189286184877
13620,864691135473091634,864691135118528733,24968,11597,2815,0.0674323323447526,L2/3,L5,249.57637016352325
13699,864691135292991414,864691135877004883,3928,4056,2651,-0.09557703804918083,L2/3,L5,400.1312923728911
13723,864691135292991414,864691135755493330,344,4056,7812,0.017734814538784373,L2/3,L5,435.87912306051095
13724,864691135473091634,864691135755493330,15732,11597,7812,-0.060398222419082444,L2/3,L5,399.7119072131828
13727,864691135975539779,864691135755493330,4556,7986,7812,-0.1181458894994027,L2/3,L5,464.0533945140364
13728,864691135940847270,864691135755493330,18232,8212,7812,0.18161471290345071,L2/3,L5,367.0196782517253
13737,864691135292991414,864691135416478394,15136,4056,1633,0.10302061905713221,L2/3,L5,375.1117859625314
13738,864691135473091634,864691135416478394,4708,11597,1633,0.03390550970365841,L2/3,L5,338.38957913032726
13817,864691135684358583,864691135910671017,9860,8632,3687,0.12206495153594198,L2/3,L5,354.72614194051164
13827,864691135565275479,864691135538399602,1672,1146,9463,-0.006415003830088877,L2/3,L5,358.8837592313143
13828,864691135334986985,864691135538399602,1336,2084,9463,0.09233090503938736,L2/3,L5,376.669204730092
13829,864691135397503777,864691135538399602,3668,5154,9463,-0.03219198927724864,L2/3,L5,397.41454741365465
13830,864691135696546970,864691135538399602,3468,68,9463,0.14270890687506413,L2/3,L5,410.2328314506287
13832,864691135491167207,864691135538399602,14016,7980,9463,0.023755877601139303,L2/3,L5,573.844250367641
13833,864691135272898833,864691135538399602,4460,3153,9463,0.08713284456208974,L2/3,L5,374.20237963968106
13834,864691136309871706,864691135538399602,10104,2232,9463,0.10298647632166189,L2/3,L5,553.3395457257685
13836,864691135113792921,864691135538399602,3020,286,9463,0.1701256543332655,L2/3,L5,557.2419336410354
13837,864691135360730183,864691135538399602,1784,4193,9463,0.16129291968633944,L2/3,L5,391.93205100884506
13949,864691135100604448,864691136310670170,260,11258,1647,-0.10759733294279725,L2/3,L5,307.0349607715708
13951,864691135397503777,864691136310670170,7300,5154,1647,-0.08155393477066153,L2/3,L5,347.9514467278445
13952,864691135782992179,864691136310670170,16612,11798,1647,-0.02361986653640394,L2/3,L5,291.83370881376953
13953,864691135488888378,864691136310670170,20500,3038,1647,0.018960106440798936,L2/3,L5,333.34248334108275
13956,864691135491204327,864691136310670170,2472,4266,1647,-0.04206823870178267,L2/3,L5,539.831744809436
13957,864691135940847270,864691136310670170,656,8212,1647,-0.06828789742784411,L2/3,L5,433.1842851443252
13958,864691135100604448,864691135105035085,32608,11258,981,0.10670076474488427,L2/3,L5,389.1993354156711
13967,864691135100604448,864691136813038195,1740,11258,2696,-0.12157302774566231,L2/3,L5,277.65914493853796
13968,864691135701034107,864691136813038195,2292,410,2696,0.052607560124713015,L2/3,L5,210.75917388336865
13978,864691135100604448,864691135590484235,19776,11258,7775,-4.213643918434973e-05,L2/3,L5,381.49274811456115
13979,864691135491167207,864691135590484235,2352,7980,7775,-0.10870486797043848,L2/3,L5,791.2848822010944
13987,864691135100604448,864691136020907768,4164,11258,1778,0.0681140031571212,L2/3,L5,446.43146240380497
13988,864691136084747372,864691136020907768,19452,7291,1778,0.10855878044119656,L2/3,L5,313.4954997316549
13990,864691135358995288,864691136020907768,4004,7108,1778,-0.1509361215703594,L2/3,L5,399.50940570654905
14091,864691135701034107,864691135927577812,26016,410,5061,0.05341916240414691,L2/3,L5,394.1017939568406
14095,864691135701034107,864691135479154630,15612,410,926,0.2772262523151127,L2/3,L5,567.4512612445232
14099,864691135701034107,864691136119531288,3664,410,7637,-0.07906230636114545,L2/3,L5,507.04018075099344
14100,864691136136778621,864691136119531288,16560,1007,7637,0.14572615467603317,L2/3,L5,237.79021624953364
14130,864691135701034107,864691136009537966,12592,410,768,-0.028277872545321738,L2/3,L5,337.66974521268565
14131,864691135926952148,864691136009537966,816,224,768,-0.19981624824915262,L2/3,L5,335.28010813646546
14132,864691135349437655,864691136009537966,700,11117,768,0.0010613210980156696,L2/3,L5,346.8083117804416
14168,864691135701034107,864691135489243450,33480,410,7022,0.3670380573616855,L2/3,L5,316.8181134215656
14170,864691135874156430,864691135489243450,16928,7237,7022,0.00512363235525213,L2/3,L5,333.34842542900964
14171,864691136371775624,864691135489243450,22136,11627,7022,0.22239473238877805,L2/3,L5,358.30549182506263
14172,864691135884521840,864691135489243450,18356,10931,7022,0.018095746272023063,L2/3,L5,395.7920243360141
14202,864691135701034107,864691136419556247,10148,410,4984,-0.02161473763369363,L2/3,L5,457.4196735602876
14212,864691135701034107,864691136237548559,20420,410,7042,0.06942111405196336,L2/3,L5,360.84752015221056
14218,864691135701034107,864691136009740972,448,410,4696,0.024563597850282087,L2/3,L5,626.4301757738049
14219,864691135724453547,864691136009740972,17580,110,4696,0.22254332020859224,L2/3,L5,160.61911019551823
14220,864691136812081779,864691136009740972,3492,7111,4696,0.05948766504447832,L2/3,L5,190.42231331438026
14221,864691134989683322,864691136009740972,2864,4511,4696,0.08311896241642551,L2/3,L5,158.4107198392836
14222,864691135701624699,864691136009740972,2336,7846,4696,0.032719444532089526,L2/3,L5,191.4314209527788
14223,864691136925601354,864691136009740972,18944,1547,4696,-0.14756966690606482,L2/3,L5,146.00725132677488
14224,864691135701034107,864691136578732820,552,410,9429,0.07790851616683635,L2/3,L5,731.1053211788301
14225,864691135491205735,864691136578732820,29536,4507,9429,0.07227884872387436,L2/3,L5,130.78422412508328
14247,864691135701034107,864691135867461910,1032,410,4949,0.020771707782563178,L2/3,L5,706.8215288175651
14249,864691135701034107,864691135848445790,11008,410,3646,0.01910737500091715,L2/3,L5,673.1709790060769
14250,864691136812081779,864691135848445790,11436,7111,3646,-0.17084945332583903,L2/3,L5,192.85319116882667
14252,864691135952122147,864691135848445790,28112,7988,3646,0.009978640390195878,L2/3,L5,244.91276788277085
14265,864691135701034107,864691134885481722,6256,410,7080,0.09732584538805243,L2/3,L5,744.166215970599
14266,864691136066631832,864691134885481722,3912,4275,7080,0.21499562954020449,L2/3,L5,243.44814301201805
14273,864691135701034107,864691135213758776,16544,410,4841,0.0742838445275427,L2/3,L5,459.8954784209125
14281,864691135701034107,864691135808366877,3920,410,2693,0.09666002324457013,L2/3,L5,302.4663698595267
14286,864691135701034107,864691135123216167,8580,410,6774,0.41582719517138955,L2/3,L5,260.23197147160835
14291,864691135701034107,864691135416496058,3904,410,6972,-0.005305722541130866,L2/3,L5,791.1449588943863
14292,864691136084747372,864691135416496058,3424,7291,6972,0.1527843183327008,L2/3,L5,440.7366854710418
14308,864691135701034107,864691134918511370,1796,410,2701,0.21505843998406882,L2/3,L5,232.41408618239993
14320,864691135701034107,864691135687786208,5388,410,2723,0.1110022856411768,L2/3,L5,334.5659549924349
14404,864691135740237204,864691136619343757,6516,5519,3717,0.003665670387165666,L2/3,L5,181.5735727026375
14407,864691136953057759,864691136619343757,13724,12006,3717,0.28305167335775083,L2/3,L5,211.58857829287473
14409,864691135889739145,864691136619343757,1656,7279,3717,-0.026889582297986298,L2/3,L5,206.3075340165744
14410,864691136926540362,864691136619343757,15292,3440,3717,-0.054238400938272265,L2/3,L5,175.09935538430744
14589,864691135469422674,864691135716171802,2804,6391,3794,0.4031870764016667,L2/3,L5,228.53918841196582
14677,864691135473091634,864691135976756291,3908,11597,8429,0.14660381051067137,L2/3,L5,338.8665776378662
14720,864691135429763120,864691135502812765,8640,88,1796,-0.12461975770836056,L2/3,L5,514.327534553615
14739,864691135386455381,864691135762779446,3880,4223,1657,0.06288804602270368,L2/3,L5,320.03612766061264
14788,864691135508871945,864691135762767926,3176,1982,975,0.21149751095565644,L2/3,L5,584.7291818132562
14825,864691134941194851,864691135355803087,33268,8762,7744,0.015550532607224145,L2/3,L5,437.63087335333176
14826,864691136136778621,864691135355803087,20264,1007,7744,0.15925962538217997,L2/3,L5,369.5246194991614
14828,864691136812081779,864691135355803087,30548,7111,7744,-0.11847756669213008,L2/3,L5,415.3448773826397
14830,864691134941194851,864691135565581847,3352,8762,8235,-0.08804266686493567,L2/3,L5,593.827311355751
14831,864691135497743635,864691135565581847,10296,3625,8235,0.3077150031994594,L2/3,L5,174.11628757815856
14855,864691134941194851,864691135926951950,4084,8762,6655,0.04055167038947537,L2/3,L5,562.7285299893725
14856,864691136108938168,864691135926951950,256,411,6655,-0.038743762083148205,L2/3,L5,240.81711899281578
14858,864691134941194851,864691135995020970,10204,8762,10669,0.011842180015398957,L2/3,L5,557.168492547811
14859,864691136108938168,864691135995020970,22864,411,10669,0.1361861196053352,L2/3,L5,216.4374976754259
14863,864691135772053835,864691135995020970,23520,3944,10669,0.3210439378432466,L2/3,L5,221.03994744841944
14866,864691134941194851,864691135700628091,2472,8762,3599,-0.00679466093803207,L2/3,L5,656.6691857548974
14867,864691136136766845,864691135700628091,2320,8949,3599,-0.056090739524145825,L2/3,L5,38.97000364382845
14924,864691134941194851,864691135755850962,5928,8762,2736,0.1765833681315113,L2/3,L5,271.6922994860178
14925,864691135855890478,864691135755850962,4168,1175,2736,0.18070133966913646,L2/3,L5,453.8062972150122
14934,864691134941194851,864691136312326717,9064,8762,3802,0.18808416396920577,L2/3,L5,228.88331699798485
14936,864691135661016816,864691136312326717,18904,11853,3802,-0.06622850641467619,L2/3,L5,276.17369896498116
14951,864691134941194851,864691135856969774,2268,8762,6915,-0.03663549417085784,L2/3,L5,553.5843514551328
14978,864691134941194851,864691135307684422,15312,8762,1610,0.009110475006849358,L2/3,L5,454.7867990344487
14979,864691135749141801,864691135307684422,8116,8160,1610,0.05406097888552757,L2/3,L5,242.13570066390454
14981,864691134941194851,864691135360603463,2152,8762,5973,-0.010226624118626276,L2/3,L5,185.86578090654558
14983,864691135182405378,864691135360603463,696,7241,5973,0.030578897291504474,L2/3,L5,221.2708222247117
14984,864691135397503777,864691135360603463,20780,5154,5973,0.03389482604174436,L2/3,L5,284.15166113890655
14985,864691136334904499,864691135360603463,3920,1507,5973,0.1644550159053418,L2/3,L5,100.35875774440416
14987,864691135947212897,864691135360603463,25796,2175,5973,0.12054836860404292,L2/3,L5,272.94805518999397
15000,864691134941194851,864691136237958716,2412,8762,5887,-0.11354305878598225,L2/3,L5,601.8373459997312
15017,864691134941194851,864691136021186808,3804,8762,6811,0.03967654764196931,L2/3,L5,450.5767295189576
15021,864691134941194851,864691137198032449,22284,8762,1757,0.026482176193336784,L2/3,L5,372.3867869621584
15039,864691134941194851,864691135954637832,6800,8762,5727,-0.06529880034488683,L2/3,L5,445.98952339264656
15043,864691134941194851,864691135741340779,24452,8762,872,-0.006431226224070933,L2/3,L5,290.22424753283457
15044,864691136602371025,864691135741340779,11392,7294,872,0.00878092218407446,L2/3,L5,694.5644579907613
15046,864691134941194851,864691135256856239,3536,8762,7752,0.0036392965624857726,L2/3,L5,378.5429812742537
15047,864691135926952148,864691135256856239,19328,224,7752,-0.013128108959572487,L2/3,L5,365.1181953504919
15048,864691135416233914,864691135256856239,4768,5308,7752,0.11476949024914278,L2/3,L5,420.93428154047996
15052,864691134941194851,864691135013123574,1280,8762,5712,0.23641074867054743,L2/3,L5,514.8063654618113
15053,864691136925601354,864691135013123574,2276,1547,5712,0.09756968117588662,L2/3,L5,201.5369710995975
15069,864691134941194851,864691135511545808,16228,8762,2804,0.061697059244108655,L2/3,L5,377.9526790274147
15070,864691136084747372,864691135511545808,6092,7291,2804,0.3853916842095169,L2/3,L5,322.7645129440348
15071,864691136451224831,864691135511545808,31112,84,2804,-0.007230558217504199,L2/3,L5,487.43266700540283
15124,864691136136778621,864691135100565792,4856,1007,2677,0.14177079165527703,L2/3,L5,527.0614767330278
15130,864691135855890478,864691135100565792,2632,1175,2677,0.03239916985741565,L2/3,L5,362.44223471334016
15200,864691135684358583,864691135341971909,3780,8632,4783,0.1934986685457985,L2/3,L5,213.3567093859483
15208,864691135684358583,864691135275321061,5500,8632,4826,-0.10755049806828199,L2/3,L5,302.1680669296476
15210,864691136309871706,864691135275321061,8760,2232,4826,0.004210293190919502,L2/3,L5,423.27039565743314
15216,864691135684358583,864691137054175094,8892,8632,7745,-0.08885392523298968,L2/3,L5,465.80893298433
15217,864691135397503777,864691137054175094,15604,5154,7745,-0.02392097187107415,L2/3,L5,502.61752131814904
15218,864691135429763120,864691137054175094,3808,88,7745,0.18843641652749418,L2/3,L5,368.89908985520685
15219,864691135946676260,864691137054175094,6488,12047,7745,-0.12060118711894817,L2/3,L5,325.7447135902592
15220,864691136084747372,864691137054175094,42112,7291,7745,0.26354204164633954,L2/3,L5,315.92372557945055
15221,864691135440543560,864691137054175094,4216,4543,7745,-0.0259354548068978,L2/3,L5,293.43413134807616
15222,864691135856335406,864691137054175094,4720,96,7745,0.12841391904310454,L2/3,L5,339.0122442626519
15228,864691135684358583,864691136419081111,26924,8632,3777,0.04022407661860689,L2/3,L5,362.42508663722487
15229,864691135416233914,864691136419081111,4308,5308,3777,-0.09477062564604907,L2/3,L5,370.78905744371696
15232,864691135684358583,864691136419766935,6244,8632,3654,0.005584505857175907,L2/3,L5,609.3307819173425
15238,864691135684358583,864691135349243351,30092,8632,1812,0.026396838321737916,L2/3,L5,256.5694847015132
15240,864691134965486879,864691135349243351,4476,6511,1812,0.13328354478738538,L2/3,L5,250.7423531835019
15241,864691134884807418,864691135349243351,19044,8075,1812,0.003849839180886795,L2/3,L5,432.2933380379578
15242,864691135684358583,864691135652413892,23420,8632,2643,0.16169331609680482,L2/3,L5,458.831901593601
15244,864691135684358583,864691136237423631,19692,8632,7642,0.4349856492382236,L2/3,L5,499.9065236141652
15245,864691135953041955,864691136237423631,256,8062,7642,-0.10443526079070155,L2/3,L5,236.84061070686332
15248,864691135684358583,864691135059430299,8040,8632,7635,-0.004439208207552879,L2/3,L5,550.23178737692
15251,864691135684358583,864691136009278124,16224,8632,1813,0.06935943534489661,L2/3,L5,393.97814493700025
15257,864691135684358583,864691135856320046,29228,8632,4754,0.06745675666180248,L2/3,L5,312.67488730628816
15276,864691135684358583,864691136266964980,1224,8632,4918,0.058912506532370054,L2/3,L5,402.1086328841996
15283,864691135684358583,864691135273256209,1452,8632,2788,0.0895955273126901,L2/3,L5,517.160148936478
15294,864691135508871945,864691135292822454,3320,1982,2649,-0.024631681640610158,L2/3,L5,394.1383310463472
15295,864691135473091634,864691135292822454,6860,11597,2649,-0.10680537163664491,L2/3,L5,376.1943412652562
15296,864691135469422674,864691135292822454,3652,6391,2649,-0.020107963204149152,L2/3,L5,275.68881715441404
15298,864691135508871945,864691136334438067,1604,1982,3688,-0.08250390500008031,L2/3,L5,396.5958610374041
15299,864691135473091634,864691136334438067,10848,11597,3688,-0.06338710627620094,L2/3,L5,359.9438494876666
15300,864691135855890478,864691136334438067,2376,1175,3688,-0.19281814520678775,L2/3,L5,488.06363867020445
15305,864691135508871945,864691136135503499,7004,1982,2743,-0.12202023461232893,L2/3,L5,284.75621966868425
15308,864691135508871945,864691136209042620,4464,1982,6057,-0.07982201395054088,L2/3,L5,595.519123911231
15309,864691135772053835,864691136209042620,2596,3944,6057,0.2459072249388407,L2/3,L5,533.0507110435179
15319,864691135724453547,864691136194769878,1564,110,1683,0.16929514853684285,L2/3,L5,626.7889841533593
15334,864691135724453547,864691134947985148,25144,110,7699,-0.046117957490016744,L2/3,L5,242.28364322834517
15335,864691135701624699,864691134947985148,4620,7846,7699,-0.12356512996075464,L2/3,L5,225.60441697803702
15342,864691135724453547,864691135610029063,1176,110,3789,-0.10126430311933285,L2/3,L5,194.15780682733313
15343,864691136812081779,864691135610029063,460,7111,3789,0.09707674023797655,L2/3,L5,197.7460035500085
15344,864691135491205735,864691135610029063,23344,4507,3789,0.13210843972254174,L2/3,L5,179.10616561134893
15345,864691135946676260,864691135610029063,18664,12047,3789,0.31818594504941267,L2/3,L5,216.90031096335468
15346,864691136925601354,864691135610029063,18440,1547,3789,0.03802993001990948,L2/3,L5,146.95701684506247
15372,864691136108938168,864691135816345167,21152,411,1645,0.10190901270596948,L2/3,L5,502.0894390444794
