,pre_pt_root_id,post_pt_root_id,sum_size,index_pre,index_post,C,cell_type_pre,cell_type_post,distance
11410,864691135511563472,864691135994894762,26628,7333,10835,-0.080976237249676,L3b,L3a,75.0460517815561
11411,864691136419698583,864691135738331249,8308,1487,244,-0.0912653903411112,L4b,L3c,141.23455327928784
11412,864691136371775624,864691135738331249,22668,11627,244,0.10002249596332827,L3b,L3c,110.16838428514778
11414,864691136419698583,864691135851610311,18568,1487,9977,0.04435725260197504,L4b,L4a,154.54561941381573
11415,864691135594514987,864691135538768754,9924,7506,4776,0.206690821467833,L4b,L5a,103.5420764713554
11418,864691135615222475,864691135538768754,9600,4589,4776,0.21940398714488826,L4a,L5a,132.44310041674493
11420,864691135755978194,864691135538768754,12616,9721,4776,0.1029507247064184,L4a,L5a,101.1720856363058
11422,864691135838392723,864691135538768754,21408,4422,4776,0.16783774937532137,L4a,L5a,131.1684452297884
11423,864691135395187189,864691135538768754,62940,10491,4776,0.12106848922580217,L4a,L5a,105.54046594553198
11426,864691135916172390,864691135915943014,19040,9729,9495,0.26837374308708783,L4a,L5ET,218.10854119910113
11427,864691135491167207,864691135915943014,27036,7980,9495,-0.02494698011216298,L3c,L5ET,586.434965833382
11429,864691135755817170,864691135915943014,9004,9436,9495,-0.0909092036301891,L5ET,L5ET,511.057529129549
11432,864691135716190490,864691135915943014,9268,8051,9495,-0.06130060016108348,L3b,L5ET,601.0287042729323
11436,864691135489420346,864691135395187189,9092,765,10491,0.10423102648868805,L4c,L4a,30.638963951152203
11437,864691135947719777,864691135395187189,15128,10142,10491,0.21600148717314688,L4a,L4a,31.22191640498696
11441,864691135614771147,864691136602344145,11516,4673,6042,0.23150647789584738,L3c,L5ET,305.8710480709149
11443,864691135782702387,864691136602344145,23072,497,6042,0.048045550325301695,L3c,L5ET,364.98083693257104
11445,864691136673975943,864691136602344145,22980,5853,6042,0.09559056534345359,L4c,L5ET,163.03899214605065
11446,864691136066664088,864691136602344145,8688,3399,6042,0.08164578082945187,L4a,L5ET,285.4481043692531
11447,864691135014237590,864691136602344145,19760,10180,6042,-0.0382507519400975,L4a,L5ET,241.5916768102742
11448,864691135491205735,864691136602344145,28924,4507,6042,0.060048677980083176,L3c,L5ET,810.366085015902
11449,864691135953985800,864691136602344145,15328,333,6042,-0.02090146976576812,L3a,L5ET,318.6943094063651
11455,864691135273490193,864691135013554070,27880,2594,3779,0.3270793163793474,L3c,L4c,135.2768586270394
11457,864691135759684174,864691135013554070,24372,4786,3779,0.21008664102805377,L4c,L4c,42.607759668867814
11459,864691136092174260,864691135013554070,22160,232,3779,0.17016067666985382,L3c,L4c,183.93054410836723
11460,864691136974727708,864691135013554070,9748,638,3779,-0.021458176244059383,L4a,L4c,76.82669910909878
11461,864691135441756744,864691135013554070,9360,10228,3779,0.20486992573784138,L4a,L4c,103.55824085025783
11464,864691135591350283,864691135518481290,9500,9200,5663,-0.0711889502949551,L4c,L3c,187.2207851708778
11465,864691134965653279,864691135518481290,12660,5445,5663,0.1668887926779548,L4a,L3c,81.29216956140358
11470,864691135569637510,864691136176280838,24756,5617,4410,0.16182546313920357,L3c,L4a,60.51945009664247
11475,864691135688093920,864691135737494385,15380,7602,9219,-0.25932445266664694,L4a,L4a,135.03241684869596
11479,864691136287598787,864691135294148364,30252,2501,10472,0.05757509116689249,L3c,L4b,73.96280362452471
11480,864691135988227075,864691135294148364,11592,7527,10472,0.15958795652541982,L4a,L4b,76.37831608512978
11481,864691135591350283,864691135294148364,17492,9200,10472,0.28255494787764085,L4c,L4b,92.98338982850647
11483,864691135661523184,864691135294148364,15100,5435,10472,0.34200163632150027,L3c,L4b,102.13313758031713
11487,864691135763000374,864691136011449507,12784,10135,10504,0.17684336432303946,L4a,L4a,130.6469710326266
11488,864691136990522517,864691136011449507,8788,8726,10504,0.03676030745141166,L3c,L4a,256.8683273585904
11498,864691135594514987,864691136106775001,11140,7506,8678,0.1975349638246455,L4b,L3c,156.18083324147042
11502,864691135397503777,864691136106775001,9468,5154,8678,0.26765003390530806,L2a,L3c,189.38648720539697
11504,864691135491205735,864691136106775001,36148,4507,8678,-0.09662065695453284,L3c,L3c,767.7974299514162
11507,864691135915343462,864691135472930354,12112,509,2362,0.11209191423392305,L4a,L4b,504.05629355459894
11508,864691135594514987,864691136195393868,12488,7506,4570,0.1749901820869641,L4b,L4a,252.37675163929032
11511,864691136100511093,864691135502729538,18304,6148,4405,-0.025409305317842447,L2a,L3c,239.54818605032273
11514,864691135594514987,864691135234076505,24740,7506,6019,0.02371353805611952,L4b,L5ET,329.7370349111545
11515,864691135658054274,864691135234076505,15620,7266,6019,0.05640726827699169,L3c,L5ET,715.6599888550428
11516,864691135594514987,864691135754915533,23920,7506,11518,0.13368456155192587,L4b,L2a,188.62242920713325
11519,864691135213709624,864691135754915533,33036,12064,11518,-0.08418378465251558,L3b,L2a,152.14815516462892
11539,864691135473091634,864691136966570702,23868,11597,639,-0.05208403629182756,L3b,L4a,194.36692673394828
11540,864691136362684386,864691136966570702,9636,10565,639,-0.002600404628707728,L4a,L4a,84.06158846940743
11542,864691135591350283,864691136966570702,15676,9200,639,0.24496423474262946,L4c,L4a,87.85858018429396
11543,864691135685289655,864691136966570702,10800,10631,639,-0.012828771017944947,L4a,L4a,92.67228763767521
11547,864691136066697624,864691135386388053,30580,8394,10152,0.015993835786959367,L4b,L4b,84.77469207257553
11550,864691135213651768,864691135386388053,69508,7272,10152,0.36364761279902896,L3b,L4b,138.16041991829636
11553,864691135783492659,864691136310740570,15392,2529,8689,0.13004229360747563,L4a,L3c,69.56173660856942
11554,864691136578707732,864691136310740570,28100,2538,8689,0.5609027720310654,L4a,L3c,66.47517335065768
11555,864691136362747874,864691136310740570,29336,1352,8689,0.1929605427166758,L4a,L3c,89.89497872517676
11558,864691136209328060,864691135684367858,16936,5517,10143,0.17673892229067797,L3c,L4a,92.17751534946034
11563,864691135349546455,864691135759684174,15516,821,4786,0.05511097610702667,L4a,L4c,66.85626564503885
11565,864691135349531607,864691135759684174,13172,9750,4786,0.1490511476683764,L4a,L4c,120.57945881450951
11566,864691135429763120,864691135759684174,9576,88,4786,-0.18771656472787748,L3b,L4c,657.8613554116096
11567,864691136334904499,864691135759684174,14712,1507,4786,0.021110916460344777,L3c,L4c,104.77784315397986
11568,864691135726562367,864691135738655857,11672,7497,634,0.07357629993844865,L4b,L4b,121.77060873626274
11574,864691136108938168,864691135915689318,12212,411,7260,0.13302678423921108,L3c,L3a,698.9343319997952
11575,864691136488048914,864691135915689318,18432,4161,7260,0.22559553792246576,L3a,L3a,113.59672812189619
11578,864691135754259661,864691135700413218,24728,12008,7301,0.10058906330094242,L3c,L3b,76.05663069055846
11579,864691136484049708,864691135700413218,23664,3527,7301,0.2792688126264907,L4a,L3b,126.30387534830432
11583,864691135182405378,864691135700413218,10980,7241,7301,0.11236919140282293,L3c,L3b,67.78176037843807
11584,864691135491711975,864691135700413218,13044,440,7301,0.27515320935305865,L3b,L3b,114.00007999997185
11585,864691136488048914,864691135700413218,23276,4161,7301,-0.027863518550135902,L3a,L3b,104.11904356072425
11588,864691136106122969,864691135700413218,8352,8895,7301,0.19047676838999833,L3c,L3b,83.7323583807359
11589,864691136923942884,864691135700413218,20444,11848,7301,0.040787559282322375,L3a,L3b,68.02804927381052
11591,864691135279377569,864691135700413218,20360,7562,7301,0.03978168285856328,L4a,L3b,148.94745124371886
11594,864691136362684386,864691135082477047,22848,10565,6739,0.40578462793325387,L4a,L4c,166.81740340863723
11597,864691136066697624,864691135947614305,10296,8394,823,0.08081960491182495,L4b,L4a,189.0294260267432
11598,864691135491711975,864691135947614305,12796,440,823,0.16169599967485976,L3b,L4a,182.67236104019688
11607,864691135725305515,864691135416649658,14740,247,2556,0.11582503481952258,L3b,L4b,104.48597348926788
11610,864691135495429264,864691135416649658,25992,3139,2556,0.12040121784538274,L2a,L4b,167.26223090704008
11612,864691135851626695,864691135293904140,36540,11184,11508,-0.07468799067685898,L3a,L3a,167.46088355195073
11613,864691136144224308,864691135293904140,8212,5886,11508,0.2885713434088405,L4c,L3a,231.9620757968854
11614,864691135726562367,864691135307704646,10212,7497,3588,0.10202774446601252,L4b,L4a,85.28914472545716
11615,864691135759684174,864691135307704646,8912,4786,3588,-0.0070305587261216985,L4c,L4a,129.11964733532997
11616,864691135753932237,864691135307704646,10524,4563,3588,0.05163493353027397,L4a,L4a,163.49324634369458
11618,864691136084812140,864691135307704646,13900,5429,3588,0.4143734756630631,L3c,L4a,69.55166367528533
11620,864691135726562367,864691136209903804,9936,7497,1328,0.15589925008435826,L4b,L4a,165.85944507323063
11626,864691135726562367,864691136444312195,12196,7497,10656,0.22758626964787815,L4b,L4a,151.67677296145246
11628,864691136084812140,864691136444312195,11928,5429,10656,-0.08410130288847457,L3c,L4a,137.31624533171586
11629,864691136903144370,864691136444312195,11820,1891,10656,0.07315065586441964,L6a,L4a,330.6115228965863
11632,864691135726562367,864691135640039227,16364,7497,6751,0.32435492855070486,L4b,L4c,163.8011203868886
11637,864691135726562367,864691136724324605,22724,7497,5659,0.0965608906666664,L4b,L3b,244.6944045457518
11642,864691135491711975,864691136903658162,13280,440,461,0.1289943464897164,L3b,L3b,172.567344303608
11645,864691134918514698,864691136903658162,12288,2403,461,0.4923390447198727,L4a,L3b,173.01403041372112
11647,864691135367058169,864691135577487621,54996,1658,6141,0.04737176094985103,L4c,L2a,326.89479398730106
11652,864691135725388459,864691135919483824,17004,1405,3472,0.11006670607162457,L4a,L3b,45.785782946237816
11654,864691136423787567,864691135919483824,10456,5010,3472,-0.07927400792518619,L6a,L3b,278.69589103537214
11661,864691134965653279,864691135919483824,19996,5445,3472,-0.08559688140742407,L4a,L3b,63.96607300749369
11663,864691135645645039,864691135919483824,22724,24,3472,-0.04024974510126393,L2a,L3b,207.17622489079196
11666,864691134948433660,864691135919483824,27632,6159,3472,0.061237509577254705,L2a,L3b,173.9743120348519
11667,864691135762864182,864691135919483824,13840,222,3472,0.1673870552551028,L3a,L3b,49.89228204842915
11668,864691135279377569,864691135919483824,24556,7562,3472,-0.12006994681623709,L4a,L3b,92.09000432185903
11669,864691135594164523,864691135919483824,14808,7236,3472,0.20965632210232818,L3c,L3b,76.02494916801992
11672,864691135726649663,864691135738315121,15368,6848,8207,0.15010106919092636,L4c,L3b,309.04271839342863
11675,864691136084812140,864691136005145034,20664,5429,11455,0.11375643725953576,L3c,L3a,148.94573186231284
11677,864691136330042858,864691136005145034,22044,11222,11455,-0.11717154963293291,L3a,L3a,181.74176316961388
11682,864691136663288030,864691136117197988,9224,9892,7925,0.05402809122880302,L4b,L3b,266.4758072321013
11689,864691135334986985,864691136329957098,10800,2084,4064,0.12758892904272806,L3a,L2b,37.96171545122798
11693,864691135256861871,864691136329957098,10772,1677,4064,0.01974967528170457,L6a,L2b,325.17527335269506
11695,864691135749181225,864691135937972228,23692,3132,8596,-0.10705858812443235,L2b,L3c,88.23024424765013
11696,864691135954499336,864691135937972228,29504,1119,8596,0.1265495325348763,L3a,L3c,106.93237519105237
11697,864691136228125521,864691135937972228,25712,8582,8596,0.32922282838594424,L4a,L3c,87.64821650210565
11700,864691135491208679,864691135937972228,21196,1078,8596,-0.030609705805742682,L3a,L3c,103.252952616378
11703,864691135066182980,864691135937972228,14328,4554,8596,0.06424298862791422,L3c,L3c,77.88947245937675
11705,864691136521831825,864691135937972228,30340,1576,8596,-0.052383231736320014,L5b,L3c,640.2717790938469
11706,864691135730816441,864691135937972228,9920,7308,8596,0.1294886435057319,L3b,L3c,59.903000525850025
11708,864691135938349828,864691135937972228,20140,5160,8596,-0.09502870097224096,L2a,L3c,111.85874549627306
11713,864691136209328060,864691135867743766,14620,5517,8780,0.026424341745370904,L3c,L3b,162.32107027739804
11715,864691135386455381,864691135867743766,33292,4223,8780,-0.0791117611276596,L2a,L3b,195.08370716182318
11716,864691136108938168,864691135867743766,14968,411,8780,0.005523782382437409,L3c,L3b,695.9280963777794
11717,864691135334986985,864691135867743766,32024,2084,8780,0.06424976482457548,L3a,L3b,98.17565710500739
11719,864691135502623157,864691135867743766,30592,233,8780,0.11639970895172154,L3c,L3b,103.81479755795887
11720,864691135859753832,864691135867743766,10036,6216,8780,0.07613907740600516,L2a,L3b,159.93695097756492
11723,864691135954499336,864691135361088583,10364,1119,11624,-0.009286067906247683,L3a,L3a,179.8144900056722
11724,864691136275178765,864691135361088583,13244,1351,11624,-0.34083766770651325,L4b,L3a,204.42699422532237
11725,864691135565696599,864691135361088583,15100,223,11624,0.366720948166566,L3b,L3a,175.14295052898925
11726,864691135014167446,864691135361088583,12212,10481,11624,0.23147698084001977,L4b,L3a,218.4256877201031
11727,864691135374854985,864691135361088583,21432,3398,11624,0.21362594671113638,L4a,L3a,165.6648037453942
11728,864691135749181225,864691135884569456,9660,3132,1935,0.1363401578967762,L2b,L6CT,440.3650518376771
11732,864691135992679105,864691135013776118,22892,2390,4427,0.03367154353451763,L3c,L3c,123.44821229973316
11736,864691135946156836,864691135013776118,18852,884,4427,0.21478370702286712,L5ET,L3c,239.36162365759466
11742,864691135749141801,864691136329978090,17988,8160,3167,0.1460915848695648,L3b,L2a,534.4207756440612
11743,864691135594123307,864691136329978090,14860,8573,3167,0.12877299288257213,L3a,L2a,188.26663644947823
11750,864691135516981203,864691136134908299,20956,11274,4031,0.0517167958584598,L3b,L2a,125.01253517947713
11753,864691136602387409,864691136134908299,13720,11710,4031,0.25819817673919065,L3a,L2a,135.0314407240032
11755,864691135730816441,864691136134908299,24192,7308,4031,-0.025445016221508573,L3b,L2a,136.8939170014505
11756,864691135759685966,864691136134908299,14196,2759,4031,0.020300912905407715,L5a,L2a,325.958848641972
11760,864691135386015061,864691135590909963,31504,4785,9511,0.050969065400531255,L5a,L5ET,153.2310236995106
11762,864691135469422674,864691135590909963,23436,6391,9511,-0.0178549643950483,L3c,L5ET,227.60143816768823
11767,864691135488888378,864691135273147409,10200,3038,4210,-0.13661643741176904,L2b,L2a,165.21503699118904
11771,864691135349437655,864691135952967203,18956,11117,6131,-0.024710365752921196,L3a,L2b,187.9475814582353
11772,864691135013978774,864691135952967203,11176,11791,6131,0.1826284136115674,L3a,L2b,202.99395916135038
11776,864691135685170871,864691135213287552,39356,10902,4096,0.11119707830964266,L2a,L2a,102.93428645499992
11779,864691135385910869,864691135213287552,15428,5196,4096,0.027017486460837615,L2a,L2a,49.586290363365556
11780,864691135609594119,864691135213287552,29228,4713,4096,0.011858447864653721,L5a,L2a,613.1465785992775
11787,864691136330042858,864691136100822645,25652,11222,5262,-0.04146042051748539,L3a,L2a,122.48603747366471
11788,864691135884521840,864691136100822645,46892,10931,5262,0.2504547004723659,L3a,L2a,187.286680786435
11789,864691135938349828,864691136100822645,23264,5160,5262,0.058750537386949374,L2a,L2a,145.47858938001846
11790,864691135749181225,864691136090115383,27176,3132,3742,0.3302194069060818,L2b,L5a,331.1226299001625
11796,864691135749181225,864691135684798135,8220,3132,4028,-0.09027596742121499,L2b,L3a,179.30473243057466
11798,864691135516981203,864691135684798135,12420,11274,4028,0.012698635781990064,L3b,L3a,153.3798297039086
11801,864691135572327205,864691135684798135,9688,4228,4028,0.11366186924174627,L2a,L3a,211.8584923952778
11802,864691135749133097,864691135684798135,27640,11478,4028,0.16833097460230864,L3a,L3a,134.20806700046012
11803,864691135995592874,864691135684798135,18432,4053,4028,0.06635655134098938,L2a,L3a,158.14659730768784
11813,864691135749181225,864691135429532976,10128,3132,3147,0.3883245910837726,L2b,L2b,116.57468239716553
11814,864691135783492659,864691135429532976,19168,2529,3147,0.14193072853937055,L4a,L2b,198.38069583505344
11816,864691135700475426,864691135429532976,59948,4231,3147,0.25718777720262664,L2b,L2b,158.74740267481545
11817,864691135609594119,864691135429532976,39908,4713,3147,-0.00522294863314973,L5a,L2b,653.897243352501
11818,864691135749181225,864691135463418942,10972,3132,31,0.06931895314640185,L2b,L2b,133.73220763899778
11824,864691135737916036,864691135163326765,15224,2405,8588,-0.005681057926033098,L4b,L3a,139.12505660735596
11826,864691135926952148,864691135163326765,9420,224,8588,0.15382399862510374,L3c,L3a,62.061162090312216
11831,864691136362747874,864691135584802424,32392,1352,7931,-0.008348407902890478,L4a,L2a,181.75520433814265
11832,864691136066069400,864691135584802424,27952,1013,7931,0.051403301176330955,L3a,L2a,451.36046423230295
11833,864691135749181225,864691136118659608,9132,3132,5178,0.1575195032420763,L2b,L3a,200.6719504066275
11834,864691135874156430,864691136118659608,11532,7237,5178,-0.2602868745015412,L3b,L3a,183.03475114851824
11836,864691136521831825,864691136118659608,8236,1576,5178,-0.14292329601408674,L5b,L3a,594.5189644073602
11839,864691135701034107,864691135495249808,17280,410,8947,0.20925759472072183,L3c,L3b,125.0395936013869
11842,864691134965486879,864691135495249808,13228,6511,8947,0.17913634510287416,L3b,L3b,120.01187594567463
11843,864691135859753832,864691135495249808,8244,6216,8947,0.015388796874979646,L2a,L3b,140.06243750556393
11847,864691136023889209,864691135278898081,9284,10490,2214,0.036301325195539844,L4a,L3a,194.85164473516767
11849,864691136521831825,864691135278898081,12180,1576,2214,0.24408001596981846,L5b,L3a,743.0730329005353
11852,864691134941194851,864691136312839997,14168,8762,479,0.09183664269343073,L3b,L3b,172.3391203876821
11854,864691135749181225,864691135307330630,30384,3132,11167,0.1063291624921142,L2b,L2a,194.89443378403607
11855,864691135749181225,864691135323862684,24132,3132,6189,0.13204676212310434,L2b,L2a,55.563040953497186
11856,864691135156674148,864691135323862684,18280,10949,6189,-0.13279874348687526,L3a,L2a,121.71781476842247
11858,864691135334986985,864691135323862684,31668,2084,6189,0.24898077588619896,L3a,L2a,62.19890931519623
11859,864691136488048914,864691135323862684,16756,4161,6189,0.09586110034867323,L3a,L2a,63.24883986287813
11860,864691135572379429,864691135323862684,23976,11127,6189,0.21267603223051434,L2a,L2a,79.14645462684985
11861,864691134948433660,864691135323862684,15128,6159,6189,-0.11840100101314005,L2a,L2a,28.994419325104612
11862,864691135855890478,864691135323862684,10112,1175,6189,0.04130483071866201,L2a,L2a,147.09653951062202
11863,864691135937972228,864691135323862684,61148,8596,6189,0.27023674525809116,L3c,L2a,111.21673802085726
11866,864691135749181225,864691136274530061,20596,3132,11967,-0.08691721379051864,L2b,L3c,258.7152642732932
11867,864691135749181225,864691135838245779,19708,3132,7792,0.043054807859135624,L2b,L5ET,386.23489582377204
11872,864691135976202563,864691135476838824,24092,5567,6569,0.1876348821036308,L3c,L3c,72.87833324109438
11874,864691135156708964,864691135476838824,9704,9741,6569,0.052150018045785305,L4b,L3c,100.372723625495
11876,864691135749181225,864691135256996015,8404,3132,4145,0.0924727299433053,L2b,L2a,156.2033515645552
11880,864691136595685282,864691135781811024,10116,231,5119,-0.00016203807951973906,L3b,L2a,212.3410257863515
11881,864691135749181225,864691135013855382,17692,3132,7918,0.06393889866106724,L2b,L3a,229.32500325956602
11883,864691136423787567,864691135498651411,10728,5010,11177,-0.09765377303115154,L6a,L3c,369.7683509225743
11889,864691135749181225,864691135730600377,42428,3132,4151,-0.09709523662787654,L2b,L2a,204.780039027245
11891,864691136912172017,864691135730600377,21716,4763,4151,0.13842057016665293,L4c,L2a,246.42093002015875
11895,864691135782702387,864691135866526085,37020,497,7078,0.08903700790321108,L3c,L5ET,355.5808020914516
11899,864691135848030814,864691136194987340,34500,5306,5145,-0.14148891748447887,L3c,L2a,576.6457839887498
11902,864691135754259661,864691135463286941,32532,12008,8115,0.058558060630022064,L3c,L3a,229.43778687914505
11904,864691135783492659,864691135848868446,9572,2529,11573,0.0994855988722787,L4a,L3b,166.16382701418505
11905,864691136228125521,864691135848868446,10720,8582,11573,-0.028341737890182864,L4a,L3b,167.1135962392049
11906,864691135468597132,864691135848868446,9368,4055,11573,0.14191043763934177,L2a,L3b,145.26653682111382
11909,864691135700566050,864691136175058182,12784,10242,6521,0.05217009778753747,L4a,L3c,123.43334162210789
11910,864691135777736032,864691136175058182,13372,10141,6521,0.0281848843075137,L4a,L3c,137.13844450043908
11914,864691135059717787,864691135952931619,16208,10489,199,-0.030557131789710344,L4b,L3b,209.0417777191919
11917,864691135213651768,864691135952931619,15704,7272,199,0.1759423838218123,L3b,L3b,141.55773945637873
11919,864691135749141801,864691136389838864,13356,8160,3215,0.18072841414081353,L3b,L2a,445.8166525377894
11920,864691135334986985,864691136389838864,19352,2084,3215,0.17244042281143107,L3a,L2a,111.45982221410546
11921,864691135208943225,864691136389838864,10456,10140,3215,-0.015270362222961664,L4b,L2a,251.88854424129724
11922,864691135916172390,864691136389838864,11704,9729,3215,-0.06999967239490108,L4a,L2a,229.16483485910305
11923,864691135926952148,864691136389838864,19136,224,3215,0.20554464943460182,L3c,L2a,117.901993740564
11927,864691136578707732,864691136021373176,9204,2538,9210,-0.1447321153076795,L4a,L4a,74.35953308083646
11934,864691135591350283,864691136090234423,26648,9200,1333,0.1861112679499339,L4c,L4a,138.99507329398398
11935,864691135916301158,864691136090234423,12996,620,1333,0.2245626709500193,L4a,L4a,151.52341981357196
11937,864691135783492659,864691134885474298,12768,2529,10825,0.10755012128767472,L4a,L2a,186.2590040132288
11938,864691135386455381,864691134885474298,23732,4223,10825,0.07854517706778245,L2a,L2a,186.33965718547407
11941,864691135014167446,864691134885474298,8932,10481,10825,0.055994610126065436,L4b,L2a,223.34717212447535
11945,864691135609594119,864691134885474298,18040,4713,10825,0.09535439955706325,L5a,L2a,665.67725210345
11949,864691135910761897,864691135919485872,11684,7249,10805,0.2862700994028598,L3c,L2a,87.64316306478223
11950,864691136602949841,864691135919485872,9232,5812,10805,0.2554467121002583,L4a,L2a,256.3918542231792
11953,864691136379426005,864691135919485872,35332,10895,10805,0.04234004231489348,L2a,L2a,70.31261667723649
11959,864691135156674148,864691135976572227,18456,10949,3158,-0.23538267511754626,L3a,L2a,96.21437929956205
11963,864691135783492659,864691135947457121,17792,2529,10888,0.03559689419605644,L4a,L3a,173.84014358024442
11965,864691135441749320,864691135947457121,12056,10239,10888,0.03356415570158725,L4b,L3a,213.3313936578487
11966,864691135386455381,864691135947457121,14976,4223,10888,0.16001480633706425,L2a,L3a,165.8809460305794
11967,864691136423787567,864691135947457121,22928,5010,10888,-0.16184962021087235,L6a,L3a,406.2982588394886
11968,864691135272867601,864691135947457121,24604,8575,10888,0.18973753108274008,L3a,L3a,139.6975833148161
11972,864691136329957098,864691135947457121,10352,4064,10888,-0.19226999129919853,L2b,L3a,63.73124571197395
11973,864691135783492659,864691135866625413,17420,2529,10799,0.06933283230664053,L4a,L2a,158.0825684001876
11977,864691135874156430,864691135866625413,19904,7237,10799,-0.30729745219893134,L3b,L2a,129.05199696246464
11980,864691135783492659,864691135479112902,8308,2529,11337,0.0970700785015806,L4a,L3a,165.52149946155026
11983,864691136423787567,864691135479112902,11932,5010,11337,-0.23379367281191266,L6a,L3a,402.36624025382645
11986,864691135926952148,864691135479112902,21984,224,11337,0.5832525647130562,L3c,L3a,105.09133764492677
11989,864691135783492659,864691136100349045,12576,2529,7321,0.008119687470056765,L4a,L3a,158.69369963549278
11990,864691135938349828,864691136100349045,13380,5160,7321,0.21074672796439575,L2a,L3a,172.11902858196703
11991,864691136195208424,864691136100349045,17448,4423,7321,-0.033719623896140596,L4a,L3a,145.96565974228324
11993,864691135816565839,864691135539187058,12560,447,5605,-0.10785523948961717,L3b,L3b,225.9862475107723
12002,864691135429763120,864691135586074236,19160,88,5618,0.11098706832952572,L3b,L3b,711.7058499352102
12006,864691135468597132,864691135874156430,13852,4055,7237,0.04275674111620135,L2a,L3b,81.0434747527523
12007,864691135701034107,864691135874156430,18692,410,7237,0.011535497130639276,L3c,L3b,34.10966220882289
12012,864691135754259661,864691135874156430,31796,12008,7237,0.05313422432725191,L3c,L3b,50.24483288856671
12013,864691135491208679,864691135874156430,32056,1078,7237,0.18042919593043158,L3a,L3b,47.72778276853015
12016,864691135565696599,864691135874156430,11148,223,7237,-0.2538632093855894,L3b,L3b,64.28960923819645
12023,864691136663288030,864691135874156430,31176,9892,7237,-0.09659483082988327,L4b,L3b,110.83113064477871
12028,864691135213650232,864691135838392723,8412,4054,4422,0.09278955557909942,L2a,L4a,145.58060530166782
12031,864691136602949841,864691135838392723,19944,5812,4422,-0.1667618440939827,L4a,L4a,128.33721206259705
12033,864691135349437655,864691135838392723,16864,11117,4422,-0.2527042089685284,L3a,L4a,107.99051810228521
12036,864691135334986985,864691136228203857,22992,2084,3750,0.012595460048311346,L3a,L5a,261.93292686487507
12038,864691136990522517,864691136228203857,9292,8726,3750,-0.02227337479627636,L3c,L5a,281.6102253825311
12039,864691135213650232,864691136228203857,11540,4054,3750,0.04027611403556643,L2a,L5a,291.4294639874287
12041,864691135502623157,864691136228203857,9836,233,3750,0.20977672147848062,L3c,L5a,199.78698175807148
12043,864691135838392723,864691136228203857,36432,4422,3750,-0.0462715646924628,L4a,L5a,160.72926145540518
12044,864691135386581077,864691136228203857,44276,625,3750,-0.020861932146771886,L4a,L5a,103.98531342454085
12045,864691135726649663,864691136228203857,29660,6848,3750,0.3014856715600554,L4c,L5a,42.36126910280186
12047,864691135684358583,864691135701525115,17360,8632,3043,-0.13442820572632733,L3b,L2a,124.39473172124289
12050,864691135279377569,864691135701525115,23004,7562,3043,0.04493022563667766,L4a,L2a,297.5975347209718
12051,864691135610117639,864691135701525115,18012,8576,3043,0.22536861538292005,L3b,L2a,160.94775321202846
12052,864691135777730656,864691135701525115,24572,12025,3043,-0.018291168762369258,L3a,L2a,190.60727826607257
12053,864691135783492659,864691135491795687,12580,2529,1816,-0.04465884079485414,L4a,L5a,182.2105853346617
12054,864691135782702387,864691135491795687,20292,497,1816,0.30541331945213535,L3c,L5a,228.5576866526261
12055,864691135719651633,864691135491795687,19248,5804,1816,0.347814104629123,L4c,L5a,99.18906810732726
12058,864691135701561723,864691135387710593,16968,9730,2389,0.12919609101529075,L4a,L3c,48.92905231046278
12067,864691136119541016,864691135916172390,16764,1460,9729,0.1277964885812316,L4a,L4a,63.45873720773204
12068,864691135013866998,864691135916172390,18904,3516,9729,-0.13634312275994884,L4a,L4a,52.72324360279824
12071,864691135783492659,864691135517063379,19356,2529,3409,0.09060183822810661,L4a,L4a,51.45983132502473
12072,864691135279377569,864691135517063379,16956,7562,3409,0.2520825681081708,L4a,L4a,55.97265217943494
12073,864691135783492659,864691135992618689,14736,2529,388,0.022136567273923408,L4a,L3c,76.6543168256035
12075,864691135014167446,864691135992618689,11172,10481,388,0.08049434057570096,L4b,L3c,120.25262395473963
12076,864691136378815445,864691135992618689,11524,1389,388,-0.05514717738412942,L4a,L3c,163.85932698506974
12078,864691136990504853,864691135992618689,11096,3047,388,0.040859483571050376,L2a,L3c,79.32811133513765
12079,864691135609687047,864691135992618689,12224,3723,388,0.025120587542463563,L4c,L3c,201.9457631741751
12086,864691135783492659,864691135475751744,14592,2529,10974,0.1961047786132315,L4a,L2a,202.50122765059967
12088,864691135759652174,864691135475751744,8096,682,10974,0.4738792216889661,L4a,L2a,287.34316041973227
12092,864691135783492659,864691135065740100,11404,2529,7217,0.08180697628669736,L4a,L3a,141.9198674182019
12097,864691135749133097,864691135065740100,41208,11478,7217,0.25283914773930694,L3a,L3a,124.57649010949056
12099,864691135783492659,864691135661592304,8972,2529,5152,0.2579121589511274,L4a,L2b,210.7902546513951
12106,864691135396980769,864691135441386568,14160,429,11546,0.2264413362697368,L3b,L3a,60.59412935260313
12108,864691136066578840,864691135441386568,16016,11119,11546,0.1135874844145228,L3a,L3a,64.46466567042744
12111,864691135272867601,864691135477067176,19148,8575,3054,0.07790762214085246,L3a,L2a,124.33633689312224
12112,864691136488048914,864691135477067176,9640,4161,3054,0.22350351869442645,L3a,L2a,68.05445349130359
