,pre_pt_root_id,post_pt_root_id,sum_size,index_pre,index_post,C,cell_type_pre,cell_type_post,distance
3534,864691136488048914,864691136813059187,23440,4161,4191,-0.03746385273718251,L2/3,L2/3,91.18589645334414
3535,864691135213650232,864691136813059187,6964,4054,4191,-0.034212158257196104,L2/3,L2/3,100.07699340008178
3536,864691136041780566,864691136813059187,172,11104,4191,-0.17622738738263583,L2/3,L2/3,64.47098894851855
3537,864691135685170871,864691136813059187,4624,10902,4191,-0.06210447275384256,L2/3,L2/3,113.39276223816047
3539,864691135953041955,864691136813059187,1764,8062,4191,-0.0023601630363418295,L2/3,L2/3,610.8281717668235
3540,864691135469422674,864691136813059187,4464,6391,4191,0.16931444000992335,L2/3,L2/3,250.57211222320808
3541,864691136990504853,864691136813059187,5096,3047,4191,-0.0519211618891466,L2/3,L2/3,113.04670468439149
3542,864691135947212897,864691136813059187,3400,2175,4191,-0.01064136942215233,L2/3,L2/3,60.30226795071643
3543,864691135360730183,864691136813059187,10876,4193,4191,-0.2080547163258323,L2/3,L2/3,81.12826821768101
3552,864691135591291659,864691136371341448,6588,2557,7252,-0.11261085824317715,L2/3,L2/3,162.15539016634628
3553,864691135755884754,864691136371341448,2992,5503,7252,0.13473466194702544,L2/3,L2/3,128.36086356830108
3554,864691135838305171,864691136371341448,2556,11261,7252,-0.10816098744526438,L2/3,L2/3,100.9304885552428
3555,864691135697002138,864691136371341448,272,7238,7252,0.2408892718929068,L2/3,L2/3,94.73110238986982
3557,864691135468597132,864691136371341448,6488,4055,7252,0.12168148186303712,L2/3,L2/3,140.43556563776855
3558,864691135473091634,864691136371341448,11672,11597,7252,-0.2320180383523719,L2/3,L2/3,131.49961520856255
3559,864691135387675521,864691136371341448,13796,2079,7252,0.2627465557882295,L2/3,L2/3,71.3085015969344
3560,864691135133615264,864691136371341448,8372,5607,7252,0.18552915176330473,L2/3,L2/3,114.84163370485459
3561,864691135396980769,864691136371341448,8788,429,7252,0.18226278661120043,L2/3,L2/3,100.17384217449184
3562,864691135407825609,864691136371341448,3208,4421,7252,-0.012265567379933512,L2/3,L2/3,155.16471763903027
3563,864691135213650232,864691136371341448,3400,4054,7252,-0.015559704335756864,L2/3,L2/3,131.30027387633285
3564,864691135856845358,864691136371341448,9700,8718,7252,-0.02587705819608394,L2/3,L2/3,132.74264978521404
3565,864691135889739145,864691136371341448,7232,7279,7252,0.054005902747652344,L2/3,L2/3,164.19940033995252
3566,864691135213651768,864691136371341448,14952,7272,7252,0.23340302113601022,L2/3,L2/3,72.75606630377979
3567,864691134948433660,864691136371341448,2964,6159,7252,0.2027272987278978,L2/3,L2/3,110.8267765479083
3568,864691135488888378,864691136371341448,7652,3038,7252,0.06404510755561081,L2/3,L2/3,111.91222875092788
3569,864691136329957098,864691136371341448,2040,4064,7252,0.2080747321630753,L2/3,L2/3,90.48964192657633
3583,864691135591291659,864691135397535009,160,2557,489,0.3299733956048233,L2/3,L2/3,169.26941365763625
3584,864691136371775624,864691135397535009,2564,11627,489,0.005715914588342076,L2/3,L2/3,131.2612422918509
3585,864691135992618689,864691135397535009,400,388,489,0.250843674494124,L2/3,L2/3,148.57832951006006
3592,864691135591291659,864691136117180068,16220,2557,10796,0.039192084112858246,L2/3,L2/3,137.0773114413906
3593,864691136923990500,864691136117180068,13388,372,10796,0.020674946086388136,L2/3,L2/3,68.55110374020248
3596,864691135572379429,864691136117180068,1948,11127,10796,0.019412453215653318,L2/3,L2/3,70.7051065765408
3597,864691135884521840,864691136117180068,15112,10931,10796,-0.0008350931383249318,L2/3,L2/3,18.786727229616115
3621,864691135100604448,864691136371775624,328,11258,11627,0.2188730723153067,L2/3,L2/3,74.52590508004586
3623,864691135516981203,864691136371775624,2256,11274,11627,0.3153445169849446,L2/3,L2/3,21.3798813841424
3624,864691135334986985,864691136371775624,2936,2084,11627,0.11245196523052796,L2/3,L2/3,79.93008304762351
3625,864691135565696599,864691136371775624,1132,223,11627,0.04272299989064399,L2/3,L2/3,102.4205707463105
3627,864691135491711975,864691136371775624,35060,440,11627,0.03635184780985302,L2/3,L2/3,51.608104169790984
3630,864691135213783424,864691136371775624,24700,3542,11627,0.019686742350500594,L2/3,L2/3,132.54128051290286
3631,864691135988078595,864691136371775624,3404,7336,11627,0.2866200495680888,L2/3,L2/3,28.05501452503634
3632,864691135976710979,864691136371775624,4868,6233,11627,0.0737377422271342,L2/3,L2/3,106.6828373076007
3633,864691136032840123,864691136371775624,4544,11114,11627,0.31617335936600155,L2/3,L2/3,27.21889696516003
3636,864691136136778621,864691135292821942,4668,1007,3374,-0.09942012691915122,L2/3,L2/3,492.5707238722172
3644,864691135565696599,864691135685335479,3276,223,4061,0.1831623009550141,L2/3,L2/3,177.14136456514044
3646,864691136488048914,864691135685335479,5052,4161,4061,-0.0012396735740683722,L2/3,L2/3,101.3475919792868
3647,864691135874156430,864691135685335479,17564,7237,4061,-0.0732143990083529,L2/3,L2/3,119.48579349864153
3648,864691136100511093,864691135685335479,6112,6148,4061,0.05485415270801885,L2/3,L2/3,155.2389625319623
3649,864691135772313595,864691135685335479,25996,5150,4061,0.07095750301862427,L2/3,L2/3,120.45475964028982
3650,864691135884521840,864691135685335479,11284,10931,4061,0.05970703120748821,L2/3,L2/3,125.76174655275743
3655,864691135874611854,864691135394983157,2460,8772,2382,-0.0760232763725116,L2/3,L2/3,135.11338385222984
3658,864691135569637510,864691135394983157,2192,5617,2382,-0.037497937047557744,L2/3,L2/3,90.26076924112715
3660,864691135429763120,864691135394983157,184,88,2382,-0.07880719649667621,L2/3,L2/3,578.6153391675682
3661,864691134965486879,864691135394983157,12368,6511,2382,-0.09861198058070042,L2/3,L2/3,148.03573730690843
3663,864691136310740570,864691135857016366,9792,8689,2103,-0.06412977301322863,L2/3,L2/3,160.21697787687796
3666,864691135700475426,864691135857016366,8760,4231,2103,-0.24028580489221002,L2/3,L2/3,134.99003815096876
3680,864691135275253989,864691135273295377,13664,3189,11105,0.3229910216081227,L2/3,L2/3,91.36887662656255
3681,864691134941194851,864691135273295377,364,8762,11105,0.050284862129849235,L2/3,L2/3,95.75910609440756
3682,864691136040443134,864691135273295377,22012,234,11105,-0.08204893072590876,L2/3,L2/3,91.79291929119593
3683,864691135396980769,864691135273295377,1228,429,11105,-0.07055528852155091,L2/3,L2/3,95.69088132105384
3684,864691135491711975,864691135273295377,9228,440,11105,0.03565248190936233,L2/3,L2/3,133.65045873471587
3687,864691135407816393,864691135273295377,3396,11591,11105,0.21076975656709362,L2/3,L2/3,38.53125567639864
3688,864691135685170871,864691135273295377,680,10902,11105,0.2740052726260467,L2/3,L2/3,55.93510525600178
3689,864691136330042858,864691135273295377,6808,11222,11105,-0.0596155267353394,L2/3,L2/3,50.461930204858426
3690,864691135294197260,864691135273295377,3712,10797,11105,0.07323123826435646,L2/3,L2/3,44.935441691386586
3692,864691136923990500,864691136106122969,232,372,8895,-0.05751459318493934,L2/3,L2/3,54.25621055694921
3693,864691135749181225,864691136106122969,6216,3132,8895,0.19063474955949747,L2/3,L2/3,112.73777574531084
3695,864691135697111962,864691136106122969,1168,1199,8895,0.008030153771061668,L2/3,L2/3,56.42405160922063
3696,864691135910761897,864691136106122969,16336,7249,8895,0.07906957307766907,L2/3,L2/3,93.46205219232034
3697,864691135565696599,864691136106122969,12548,223,8895,0.09713573897799645,L2/3,L2/3,18.03077369388237
3701,864691135569637510,864691136106122969,884,5617,8895,0.2964999805766613,L2/3,L2/3,48.389166390835896
3702,864691136009620908,864691136106122969,4092,4431,8895,0.17535876489069088,L2/3,L2/3,73.63459534756755
3703,864691135988078595,864691136106122969,264,7336,8895,0.1780304372853966,L2/3,L2/3,91.87791586665429
3705,864691135342231473,864691136106122969,14164,7240,8895,0.15774088299450928,L2/3,L2/3,28.342463407403326
3708,864691135273295377,864691136024580921,19824,11105,11448,0.08610903315433417,L2/3,L2/3,150.4366374524504
3766,864691136388893815,864691135349491671,12368,11479,4052,0.19527119878899427,L2/3,L2/3,76.55395629227793
3767,864691135156674148,864691135349491671,13784,10949,4052,-0.043159842895491414,L2/3,L2/3,83.79575168228995
3769,864691135874156430,864691135349491671,10356,7237,4052,-0.04626394682588077,L2/3,L2/3,103.80223041919669
3771,864691135884521840,864691135349491671,18244,10931,4052,0.2726692908819155,L2/3,L2/3,98.3330220831232
3772,864691135859753832,864691135349491671,2756,6216,4052,0.09713691281486696,L2/3,L2/3,149.4599080957833
3780,864691135488888378,864691135013749398,772,3038,11088,0.1026274989000374,L2/3,L2/3,68.95013247267912
3782,864691135234167385,864691136237544719,12148,3210,10865,-0.0790096613988014,L2/3,L2/3,166.74076358227464
3784,864691135749181225,864691136237544719,1264,3132,10865,0.23864506874109181,L2/3,L2/3,69.13131759195684
3786,864691135468597132,864691136237544719,10828,4055,10865,0.2885866649223124,L2/3,L2/3,51.12931370554468
3787,864691135701034107,864691136237544719,23524,410,10865,0.11391111888237788,L2/3,L2/3,76.74402126550312
3789,864691135754259661,864691136237544719,1320,12008,10865,0.01262208254254249,L2/3,L2/3,67.30007215449334
3790,864691136040443134,864691136237544719,3096,234,10865,0.21819114415909346,L2/3,L2/3,107.07979200577488
3791,864691136117180068,864691136237544719,12396,10796,10865,-0.18059157840045334,L2/3,L2/3,74.62098793235045
3792,864691136009055404,864691136237544719,452,5428,10865,0.0011795004738535389,L2/3,L2/3,135.07859164205118
3793,864691135938349828,864691136237544719,22112,5160,10865,0.060878966816350626,L2/3,L2/3,62.73612496799592
3794,864691135488888378,864691136237544719,4068,3038,10865,0.21138805531131782,L2/3,L2/3,105.98696885938388
3795,864691135385910869,864691136237544719,19756,5196,10865,0.10492868920620556,L2/3,L2/3,55.5437067542309
3797,864691135995592874,864691136237544719,5736,4053,10865,-0.057816523386264404,L2/3,L2/3,53.86601986410357
3799,864691136117180068,864691135737395076,1008,10796,3194,-0.059549586280732265,L2/3,L2/3,79.97059339532247
3800,864691135213651768,864691135737395076,2112,7272,3194,0.2831221511130231,L2/3,L2/3,66.7873367637908
3801,864691136379426005,864691135737395076,9888,10895,3194,0.09571238408779457,L2/3,L2/3,94.73856608583434
3803,864691135488888378,864691135737395076,372,3038,3194,0.08887275028831089,L2/3,L2/3,39.63047554597348
3805,864691136310740570,864691135473091634,3728,8689,11597,0.06625714918351584,L2/3,L2/3,45.91951010191647
3806,864691136923990500,864691135473091634,2704,372,11597,0.2325063056220936,L2/3,L2/3,46.216697242447
3808,864691136092174260,864691135473091634,5236,232,11597,0.02048013757206539,L2/3,L2/3,55.88895275454718
3810,864691135334986985,864691135473091634,1372,2084,11597,-0.11973582533105313,L2/3,L2/3,61.89711256593478
3811,864691136117180068,864691135473091634,3588,10796,11597,0.14668082814121475,L2/3,L2/3,38.4711149825424
3812,864691136371796872,864691135473091634,2828,6412,11597,-0.06257299866004015,L2/3,L2/3,99.27427960957468
3813,864691135874156430,864691135473091634,5176,7237,11597,0.1414776573041485,L2/3,L2/3,37.036237389886146
3814,864691136923942884,864691135473091634,6328,11848,11597,-0.12623240612420797,L2/3,L2/3,30.951279391973507
3815,864691135988078595,864691135473091634,16540,7336,11597,-0.16257728807404997,L2/3,L2/3,31.95178768081684
3818,864691136371364744,864691135473091634,1064,4208,11597,-0.07116605000580163,L2/3,L2/3,54.13305858715168
3819,864691136330042858,864691135473091634,5348,11222,11597,0.03232912459504567,L2/3,L2/3,68.06588102713437
3820,864691135568970220,864691135473091634,37772,6242,11597,0.1015062536032131,L2/3,L2/3,101.70198597864255
3827,864691135404231406,864691135693676735,19384,3048,220,-0.06376411368002097,L2/3,L2/3,137.6661580491008
3828,864691136101005173,864691135693676735,1976,3121,220,-0.14694853883437903,L2/3,L2/3,131.53724071912103
3832,864691136595685282,864691135693676735,51532,231,220,-0.05133434615621302,L2/3,L2/3,27.721846980315046
3833,864691135516981203,864691135693676735,168,11274,220,-0.13737323977650917,L2/3,L2/3,71.94445546392024
3834,864691135856895534,864691135693676735,5340,6567,220,0.08328534445611632,L2/3,L2/3,93.97929882692256
3835,864691135387675521,864691135693676735,15712,2079,220,0.10952222690630535,L2/3,L2/3,140.02909320566215
3836,864691135272867601,864691135693676735,5444,8575,220,0.4169492200937347,L2/3,L2/3,71.54584767825459
3837,864691135133615264,864691135693676735,3880,5607,220,-0.04663633508205848,L2/3,L2/3,94.51487518904108
3838,864691135889087881,864691135693676735,544,6422,220,0.15839003765995815,L2/3,L2/3,52.21819820713853
3839,864691135772313595,864691135693676735,8116,5150,220,0.23616475491885894,L2/3,L2/3,119.37306979381904
3840,864691136330042858,864691135693676735,6400,11222,220,-0.022568719311567904,L2/3,L2/3,122.00859353340655
3859,864691135213650232,864691135658905986,9396,4054,6379,-0.06303791785250142,L2/3,L2/3,209.61953679941186
3860,864691136334904499,864691135658905986,2248,1507,6379,0.1457088162639179,L2/3,L2/3,154.33592390626364
3861,864691135488888378,864691135658905986,172,3038,6379,0.1460846161007708,L2/3,L2/3,193.0761456420756
3862,864691135468161164,864691135658905986,4152,323,6379,-0.058708732221094406,L2/3,L2/3,377.02284985395784
3865,864691135385894741,864691136673929607,3088,7928,2078,-0.0020733640113303857,L2/3,L2/3,83.66517688979084
3866,864691135697002138,864691136673929607,1404,7238,2078,0.14346764750489657,L2/3,L2/3,142.0169285683928
3867,864691135508871945,864691136673929607,1384,1982,2078,-0.04277729290729214,L2/3,L2/3,519.6789882379313
3868,864691136040443134,864691136673929607,7532,234,2078,0.36534635743978017,L2/3,L2/3,144.28657728285054
3869,864691136488048914,864691136673929607,45904,4161,2078,0.025137642867682386,L2/3,L2/3,97.24710792614866
3870,864691135874156430,864691136673929607,1148,7237,2078,-0.1775170617013652,L2/3,L2/3,92.43683421666928
3871,864691135594123307,864691136673929607,10036,8573,2078,-0.1556119501858479,L2/3,L2/3,102.40807499411356
3872,864691135685170871,864691136673929607,29176,10902,2078,0.2203036598515158,L2/3,L2/3,125.92365636368727
3873,864691136990504853,864691136673929607,11408,3047,2078,0.08986095057042895,L2/3,L2/3,74.83488555479987
3884,864691135697002138,864691135749181225,7680,7238,3132,0.22311307600918534,L2/3,L2/3,84.23040743104588
3885,864691135292991414,864691135749181225,2080,4056,3132,0.14882732281073197,L2/3,L2/3,48.661679379158215
3888,864691135874156430,864691135749181225,3028,7237,3132,0.08108179124577328,L2/3,L2/3,94.22969315454652
3889,864691135213650232,864691135749181225,2928,4054,3132,0.19029947897268215,L2/3,L2/3,39.150335886170886
3890,864691136009055404,864691135749181225,1824,5428,3132,-0.09172275062267171,L2/3,L2/3,142.7930933904018
3891,864691135938349828,864691135749181225,1348,5160,3132,0.10380061440194209,L2/3,L2/3,27.305406351123896
3892,864691135385910869,864691135749181225,18584,5196,3132,0.044886712026037,L2/3,L2/3,43.09579431916761
3893,864691135937972228,864691135749181225,5712,8596,3132,-0.10705858812443235,L2/3,L2/3,88.23024424765013
3898,864691136228145489,864691135383875051,508,11827,11102,0.29299801117578606,L2/3,L2/3,49.013555023075014
3901,864691135292991414,864691135383875051,2164,4056,11102,-0.01540957928838962,L2/3,L2/3,58.58353243019748
3902,864691135156674148,864691135383875051,1276,10949,11102,0.15952502998944051,L2/3,L2/3,38.1913875107988
3903,864691135754259661,864691135383875051,5156,12008,11102,-0.06004024559837672,L2/3,L2/3,76.82092090049431
3904,864691135910761897,864691135383875051,6688,7249,11102,0.15251368582954997,L2/3,L2/3,57.8709057126291
3905,864691135874156430,864691135383875051,320,7237,11102,-0.2569570534630905,L2/3,L2/3,52.89735569950544
3906,864691135772313595,864691135383875051,1404,5150,11102,-0.19372145274942212,L2/3,L2/3,52.310007608487304
3907,864691136330042858,864691135383875051,2140,11222,11102,-0.11593356219565758,L2/3,L2/3,66.02759423150299
3908,864691135938349828,864691135383875051,2064,5160,11102,0.26721545554455933,L2/3,L2/3,75.123412915016
3909,864691136488113170,864691135383875051,30980,10804,11102,-0.008437898329200898,L2/3,L2/3,35.3282065211355
3910,864691135610117639,864691135383875051,3732,8576,11102,0.08469976235188689,L2/3,L2/3,77.25648379262414
3912,864691135338381030,864691135946251556,976,7267,453,0.013220690587131637,L2/3,L2/3,76.08863589262197
3913,864691135838305171,864691135946251556,2308,11261,453,0.004926314036486866,L2/3,L2/3,83.6085970699186
3914,864691135697002138,864691135946251556,7788,7238,453,-0.0829415601392428,L2/3,L2/3,68.70360922105921
3918,864691135473091634,864691135946251556,3892,11597,453,0.05607476941550199,L2/3,L2/3,101.9520530445563
3919,864691135273295377,864691135946251556,12120,11105,453,0.1262288889677975,L2/3,L2/3,115.25021127963286
3920,864691136595685282,864691135946251556,6812,231,453,-0.05083223714901878,L2/3,L2/3,99.34514059580367
3923,864691135123429927,864691135946251556,5276,9045,453,0.1253344883519687,L2/3,L2/3,108.74472125119458
3925,864691135661523184,864691135946251556,6436,5435,453,0.10397630863348749,L2/3,L2/3,81.60315327240731
3928,864691135749133097,864691135946251556,15820,11478,453,-0.12692460201829353,L2/3,L2/3,86.10730867934498
3930,864691135135756569,864691134885864186,5216,2406,7924,0.39513939135361337,L2/3,L2/3,160.68269153832338
3931,864691135569637510,864691134885864186,3532,5617,7924,0.0494871447138747,L2/3,L2/3,90.10807697426458
3932,864691135213783424,864691134885864186,6520,3542,7924,0.0030360061037804113,L2/3,L2/3,157.20516815931975
3933,864691135661523184,864691134885864186,9680,5435,7924,0.10880924055827523,L2/3,L2/3,114.08913399618733
3935,864691136032840123,864691134885864186,584,11114,7924,-0.05115331597560346,L2/3,L2/3,123.51583438571753
3937,864691136329957098,864691134885864186,1200,4064,7924,-0.15389971707324845,L2/3,L2/3,171.55731403819544
3939,864691135511115984,864691135838305171,3348,11917,11261,-0.03208236412119994,L2/3,L2/3,29.573991817135443
3941,864691134941194851,864691135838305171,12852,8762,11261,0.31739430856468015,L2/3,L2/3,64.55424013959112
3944,864691135926979796,864691135838305171,3496,5590,11261,0.04030131064392764,L2/3,L2/3,95.80338399033721
3947,864691135856845358,864691135838305171,3112,8718,11261,0.13310835301270751,L2/3,L2/3,58.76104124332713
3948,864691135661523184,864691135838305171,1172,5435,11261,0.16347023385433065,L2/3,L2/3,99.5906026088807
3949,864691135938349828,864691135838305171,584,5160,11261,-0.012340800734684007,L2/3,L2/3,89.08314929323053
3950,864691136032840123,864691135838305171,18992,11114,11261,-0.09357461170213839,L2/3,L2/3,72.64774628300599
3951,864691135859753832,864691135838305171,2932,6216,11261,0.2758760995242782,L2/3,L2/3,81.02618796413914
3954,864691135851626695,864691135123279399,3924,11184,3366,0.07885485774463917,L2/3,L2/3,158.05037799385357
3955,864691135684358583,864691135123279399,3404,8632,3366,-0.1482847086961502,L2/3,L2/3,222.78757839700128
3956,864691135473091634,864691135123279399,2520,11597,3366,-0.03594523871436843,L2/3,L2/3,151.16537190772232
3957,864691135273295377,864691135123279399,36992,11105,3366,-0.2802469023216278,L2/3,L2/3,200.71716347138826
3958,864691135874611854,864691135123279399,12944,8772,3366,-0.18370693911520233,L2/3,L2/3,110.03704394430089
3962,864691135782992179,864691135123279399,5512,11798,3366,-0.1465733553362907,L2/3,L2/3,164.90806883836822
3964,864691135684358583,864691135777609405,4016,8632,4521,0.1179099366586264,L2/3,L2/3,245.14480709980373
3966,864691135387675521,864691135856805422,3472,2079,4397,0.09534174469109691,L2/3,L2/3,206.5328316757411
3969,864691135926952148,864691135856805422,11472,224,4397,-0.17587597324775545,L2/3,L2/3,146.27813966550156
3974,864691136228145489,864691135342037957,8520,11827,3207,-0.01953256648768705,L2/3,L2/3,169.3654559347921
3975,864691135697111962,864691135342037957,2644,1199,3207,0.3052618092820169,L2/3,L2/3,195.25195390571636
3976,864691135135756569,864691135342037957,1080,2406,3207,0.24310949506421276,L2/3,L2/3,178.34573596248381
3977,864691135988078595,864691135342037957,7388,7336,3207,0.036265659711020894,L2/3,L2/3,115.87428553393542
3978,864691135349437655,864691135342037957,8288,11117,3207,0.01181056666756655,L2/3,L2/3,149.18330008415822
3980,864691135338381030,864691135441753928,1724,7267,230,0.13529197814831204,L2/3,L2/3,144.6683335080625
3981,864691135838305171,864691135441753928,9008,11261,230,0.3173107305469824,L2/3,L2/3,181.73269161050803
3982,864691135916149862,864691135441753928,1472,235,230,0.09643830873614047,L2/3,L2/3,144.2567118438515
3983,864691135701034107,864691135441753928,32340,410,230,0.09516650415198308,L2/3,L2/3,117.27674784031144
3984,864691135856895534,864691135441753928,3864,6567,230,0.2112441701230277,L2/3,L2/3,176.07482045993973
3985,864691135889087881,864691135441753928,660,6422,230,0.3262155078202948,L2/3,L2/3,107.45868281344224
4000,864691135234167385,864691135133458080,47500,3210,11204,0.06690937049926604,L2/3,L2/3,259.8522026691327
4001,864691135772313595,864691135133458080,5684,5150,11204,0.13791702973097858,L2/3,L2/3,169.13093852988575
4002,864691135213709624,864691135133458080,22884,12064,11204,0.1669151936035203,L2/3,L2/3,168.94871553225843
4004,864691135954499336,864691135810357964,1476,1119,4197,0.006732117496547296,L2/3,L2/3,53.04326988412384
4005,864691134941194851,864691135810357964,15176,8762,4197,0.07517785600883417,L2/3,L2/3,106.5999567729743
4007,864691136009055404,864691135810357964,19852,5428,4197,0.20699626448418124,L2/3,L2/3,133.71598893176542
4008,864691135730816441,864691135810357964,20012,7308,4197,0.29474922347654176,L2/3,L2/3,91.32796391029424
4009,864691135938349828,864691135810357964,3656,5160,4197,-0.10978552453464542,L2/3,L2/3,91.5878157835418
4010,864691134948433660,864691135810357964,11764,6159,4197,0.030232902563718637,L2/3,L2/3,110.49987627142393
4012,864691135995592874,864691135810357964,11500,4053,4197,0.13366623413154546,L2/3,L2/3,77.0169473297922
4024,864691135404231406,864691135940271105,23800,3048,4199,-0.024437322916942953,L2/3,L2/3,170.22462806538897
4029,864691135856895534,864691135954932488,15660,6567,10850,-0.08981769553148505,L2/3,L2/3,190.52506816689504
4030,864691136009055404,864691135954932488,2868,5428,10850,-0.09009659164786112,L2/3,L2/3,174.68579170613742
4033,864691136009055404,864691135123341351,28000,5428,3041,0.046259130921534976,L2/3,L2/3,168.08173725898968
4034,864691135561573601,864691135123341351,34152,5263,3041,0.06552247873028172,L2/3,L2/3,77.97969663957406
4038,864691134941194851,864691136912937713,3192,8762,4070,-0.08678091696734978,L2/3,L2/3,133.58111315601468
4039,864691135495429264,864691136912937713,3660,3139,4070,0.12470829727864312,L2/3,L2/3,27.7703634833972
4040,864691135349437655,864691136912937713,3168,11117,4070,0.11132314373559053,L2/3,L2/3,97.77212494366681
4046,864691135473091634,864691136990871957,19776,11597,3056,-0.04314486806236144,L2/3,L2/3,196.5852201972467
4052,864691135133615264,864691135474618944,19552,5607,10781,-0.07234257293431647,L2/3,L2/3,114.51343662645016
4053,864691135910761897,864691135474618944,36728,7249,10781,0.16644653484753344,L2/3,L2/3,94.57413396907214
4054,864691135749133097,864691135474618944,33556,11478,10781,0.19993494663083738,L2/3,L2/3,55.86194239372627
4055,864691135992618689,864691135474618944,14460,388,10781,0.1747893560740212,L2/3,L2/3,133.66487742110866
4057,864691135292991414,864691136923501796,420,4056,7325,0.20812530907559598,L2/3,L2/3,246.47566266875123
4064,864691136595685282,864691136371310728,3204,231,4412,0.007961307215501305,L2/3,L2/3,100.875659541834
4065,864691135385910869,864691136371310728,20604,5196,4412,0.008188807648632517,L2/3,L2/3,177.85241018327534
4076,864691134948433660,864691136116812452,4156,6159,11579,0.060585389082361836,L2/3,L2/3,182.66557508189663
4078,864691136101005173,864691136144304948,27004,3121,11095,0.3793254470079216,L2/3,L2/3,127.27383039729725
4079,864691136923990500,864691136144304948,2020,372,11095,-0.0762700592033347,L2/3,L2/3,129.21044564585327
4081,864691135156674148,864691136144304948,13832,10949,11095,0.07651270090429417,L2/3,L2/3,130.08206074628427
4083,864691135572379429,864691136144304948,16424,11127,11095,0.23063165742100544,L2/3,L2/3,119.93966376474461
4086,864691135133615264,864691136436836766,7128,5607,8568,0.09476803923339637,L2/3,L2/3,239.34037994454687
4090,864691135385894741,864691135724717227,2432,7928,10790,0.3259239468254265,L2/3,L2/3,87.05773679576103
4091,864691134941194851,864691135724717227,2464,8762,10790,0.003430217724528729,L2/3,L2/3,91.40561558241372
4092,864691135473091634,864691135724717227,3664,11597,10790,0.1806900306142545,L2/3,L2/3,81.76000978473526
4093,864691135273295377,864691135724717227,7780,11105,10790,0.19968725452091643,L2/3,L2/3,37.72888548579189
4094,864691136595685282,864691135724717227,3888,231,10790,-0.2378539901867108,L2/3,L2/3,122.69891683303479
4095,864691136287598787,864691135724717227,16896,2501,10790,-0.11831699147685197,L2/3,L2/3,144.68499853129208
4096,864691135407825609,864691135724717227,2920,4421,10790,-0.012950961413329182,L2/3,L2/3,125.84877477353525
4097,864691136371364744,864691135724717227,26900,4208,10790,0.07682189932139404,L2/3,L2/3,78.30122757658393
4098,864691136330042858,864691135724717227,3480,11222,10790,0.07649165546579792,L2/3,L2/3,78.12134151433908
4099,864691135294197260,864691135724717227,492,10797,10790,0.0430695106013683,L2/3,L2/3,38.59104559350524
4100,864691135859753832,864691135724717227,11676,6216,10790,0.03608462020801432,L2/3,L2/3,74.93853481353901
4106,864691135338381030,864691135495339408,2616,7267,8547,0.07772154803149728,L2/3,L2/3,140.63000647088083
4109,864691135749133097,864691135495339408,2400,11478,8547,-0.16994303938542643,L2/3,L2/3,114.12457390062838
4111,864691135954499336,864691135133682592,1940,1119,4050,-0.12395682122038779,L2/3,L2/3,113.00668525357256
4122,864691135292991414,864691136008690860,14848,4056,4062,0.3656273172833414,L2/3,L2/3,119.3913095664839
4123,864691134941194851,864691136008690860,7280,8762,4062,-0.10473985677949925,L2/3,L2/3,121.02101133274336
4124,864691135508871945,864691136008690860,4720,1982,4062,-0.11779874666310552,L2/3,L2/3,528.8240808435258
4125,864691135334986985,864691136008690860,23864,2084,4062,-0.0033819231659858433,L2/3,L2/3,104.98546520352231
4126,864691136488113170,864691136008690860,5284,10804,4062,-0.011552879178849215,L2/3,L2/3,65.37807975154973
4130,864691135100604448,864691135495089808,1656,11258,2131,0.3670556608606775,L2/3,L2/3,116.83224212519411
4131,864691135473091634,864691135495089808,17464,11597,2131,0.12549809801980047,L2/3,L2/3,145.54156629636776
4138,864691135508871945,864691136274250765,10924,1982,63,0.029505136062385372,L2/3,L2/3,596.021584844039
4139,864691136032840123,864691136274250765,40884,11114,63,0.535173368526748,L2/3,L2/3,137.34130472658248
4142,864691135473091634,864691135655061954,9908,11597,1151,0.026191333127441742,L2/3,L2/3,143.59495233468348
4143,864691135407816393,864691135655061954,4072,11591,1151,-0.009820132047179648,L2/3,L2/3,133.70243737494093
4144,864691135349437655,864691135655061954,1824,11117,1151,-0.004287201287747038,L2/3,L2/3,130.72134344474892
4172,864691135755884754,864691135777730656,20960,5503,12025,0.0476055379639456,L2/3,L2/3,46.806960849856466
4174,864691135737395076,864691135777730656,6336,3194,12025,0.17176492541248137,L2/3,L2/3,78.59377888866273
4175,864691136595685282,864691135777730656,5752,231,12025,-0.04856287007751708,L2/3,L2/3,64.6549571804049
4176,864691135135756569,864691135777730656,3688,2406,12025,0.05557823245399108,L2/3,L2/3,86.67971942732623
4179,864691136488048914,864691135777730656,8264,4161,12025,-0.026231023051076333,L2/3,L2/3,89.79961514394148
4180,864691135874156430,864691135777730656,26468,7237,12025,0.03455369673547092,L2/3,L2/3,58.811830102454685
4181,864691135407816393,864691135777730656,4096,11591,12025,-0.003495990918609704,L2/3,L2/3,38.54778229678074
4182,864691135013978774,864691135777730656,2744,11791,12025,-0.021839870666656946,L2/3,L2/3,31.367905126099885
4183,864691135730816441,864691135777730656,2808,7308,12025,0.24678397500380883,L2/3,L2/3,36.34414087579999
4184,864691134948433660,864691135777730656,28988,6159,12025,0.13022398776408406,L2/3,L2/3,97.20912714349413
